M/Z,Intensity
9.3496023,7.248366
9.3994717,7.2320261
9.4495627,7.2124183
9.4998753,7.2026144
9.5504094,7.1830065
9.6011651,7.1699346
9.6521424,7.1732026
9.7033412,7.1601307
9.7547616,7.1045752
9.8064036,7.0947712
9.8582671,7.0915033
9.9103522,7.0915033
9.9626588,7.1078431
10.015187,7.1176471
10.067937,7.1176471
10.120908,7.1176471
10.174101,7.1045752
10.227516,7.1176471
10.281152,7.1176471
10.335009,7.1339869
10.389088,7.1339869
10.443389,7.1111111
10.497911,7.1111111
10.552655,7.124183
10.607621,7.130719
10.662808,7.1568627
10.718216,7.1437908
10.773846,7.1601307
10.829698,7.1732026
10.885771,7.1437908
10.942066,7.1732026
10.998582,7.1535948
11.05532,7.1372549
11.11228,7.120915
11.169461,7.1143791
11.226864,7.1013072
11.284488,7.0947712
11.342334,7.0849673
11.400401,7.0849673
11.45869,7.0882353
11.5172,7.0947712
11.575932,7.0751634
11.634886,7.0882353
11.694061,7.0882353
11.753458,7.1078431
11.813076,7.1013072
11.872916,7.130719
11.932977,7.130719
11.99326,7.1372549
12.053765,7.1437908
12.114491,7.1470588
12.175439,7.1797386
12.236608,7.1633987
12.297999,7.1633987
12.359611,7.1503268
12.421445,7.1503268
12.483501,7.1339869
12.545778,7.1470588
12.608276,7.1470588
12.670997,7.1405229
12.733938,7.1601307
12.797102,7.1437908
12.860487,7.1470588
12.924093,7.1470588
12.987921,7.120915
13.051971,7.1143791
13.116242,7.1013072
13.180735,7.1176471
13.245449,7.1111111
13.310385,7.1176471
13.375542,7.0947712
13.440921,7.1111111
13.506522,7.120915
13.572344,7.1013072
13.638387,7.1045752
13.704653,7.1437908
13.771139,7.1437908
13.837848,7.1470588
13.904778,7.1470588
13.971929,7.1732026
14.039302,7.1601307
14.106897,7.1568627
14.174713,7.1568627
14.242751,7.1405229
14.31101,7.1339869
14.379491,7.1339869
14.448194,7.1372549
14.517118,7.124183
14.586263,7.1045752
14.65563,7.1111111
14.725219,7.1111111
14.795029,7.120915
14.865061,7.1111111
14.935315,7.0947712
15.00579,7.0882353
15.076486,7.0947712
15.147404,7.0849673
15.218544,7.0882353
15.289905,7.0882353
15.361488,7.0980392
15.433292,7.1078431
15.505318,7.1045752
15.577566,7.1045752
15.650035,7.0882353
15.722725,7.120915
15.795638,7.1372549
15.868771,7.1339869
15.942127,7.130719
16.015703,7.1470588
16.089502,7.1405229
16.163522,7.1666667
16.237764,7.1601307
16.312227,7.1797386
16.386911,7.1535948
16.461818,7.1535948
16.536946,7.1372549
16.612295,7.1470588
16.687866,7.1405229
16.763658,7.127451
16.839673,7.1143791
16.915908,7.1013072
16.992365,7.1078431
17.069044,7.1143791
17.145945,7.1013072
17.223066,7.1078431
17.30041,7.1013072
17.377975,7.0915033
17.455762,7.1176471
17.53377,7.1535948
17.612,7.1601307
17.690451,7.1503268
17.769124,7.1405229
17.848018,7.1470588
17.927134,7.1470588
18.006472,7.1405229
18.086031,7.1535948
18.165812,7.1405229
18.245814,7.1339869
18.326038,7.1339869
18.406483,7.1470588
18.48715,7.1372549
18.568039,7.124183
18.649149,7.1176471
18.73048,7.120915
18.812034,7.1470588
18.893808,7.1405229
18.975805,7.1405229
19.058023,7.1470588
19.140462,7.127451
19.223123,7.1078431
19.306006,7.0947712
19.38911,7.1013072
19.472436,7.0849673
19.555983,7.0915033
19.639752,7.1045752
19.723742,7.1045752
19.807954,7.0947712
19.892388,7.0882353
19.977043,7.0980392
20.06192,7.1045752
20.147018,7.1143791
20.232338,7.0980392
20.317879,7.130719
20.403642,7.127451
20.489627,7.120915
20.575833,7.1111111
20.66226,7.124183
20.74891,7.130719
20.83578,7.127451
20.922873,7.130719
21.010187,7.1372549
21.097722,7.1405229
21.185479,7.1176471
21.273458,7.1045752
21.361658,7.1078431
21.45008,7.124183
21.538723,7.1176471
21.627588,7.1176471
21.716674,7.1176471
21.805982,7.1045752
21.895512,7.1111111
21.985263,7.1078431
22.075236,7.1013072
22.16543,7.120915
22.255846,7.1045752
22.346483,7.1372549
22.437342,7.1339869
22.528423,7.127451
22.619725,7.130719
22.711248,7.1045752
22.802993,7.127451
22.89496,7.1405229
22.987149,7.1437908
23.079559,7.1797386
23.17219,7.1372549
23.265043,7.1339869
23.358118,7.1405229
23.451414,7.130719
23.544932,7.1176471
23.638671,7.130719
23.732632,7.1372549
23.826814,7.1568627
23.921218,7.1372549
24.015844,7.1176471
24.110691,7.1176471
24.205759,7.1013072
24.30105,7.1111111
24.396561,7.1143791
24.492295,7.1111111
24.58825,7.1143791
24.684426,7.1111111
24.780824,7.1111111
24.877444,7.124183
24.974285,7.124183
25.071348,7.1176471
25.168632,7.130719
25.266138,7.1372549
25.363866,7.130719
25.461815,7.124183
25.559985,7.1535948
25.658377,7.1470588
25.756991,7.1568627
25.855826,7.130719
25.954883,7.1143791
26.054162,7.1111111
26.153662,7.1143791
26.253383,7.1437908
26.353326,7.1732026
26.453491,7.130719
26.553877,7.1176471
26.654485,7.1372549
26.755315,7.120915
26.856365,7.1143791
26.957638,7.1111111
27.059132,7.1111111
27.160848,7.1176471
27.262785,7.1176471
27.364944,7.120915
27.467324,7.1045752
27.569926,7.120915
27.672749,7.127451
27.775794,7.0882353
27.879061,7.0882353
27.982549,7.0947712
28.086259,7.0947712
28.19019,7.0882353
28.294343,7.0915033
28.398717,7.1111111
28.503313,7.1143791
28.608131,7.130719
28.71317,7.130719
28.818431,7.1503268
28.923913,7.1633987
29.029617,7.1601307
29.135542,7.124183
29.241689,7.127451
29.348057,7.124183
29.454647,7.120915
29.561459,7.124183
29.668492,7.1339869
29.775747,7.1405229
29.883223,7.1045752
29.990921,7.1045752
30.098841,7.1143791
30.206982,7.1078431
30.315344,7.1013072
30.423928,7.0980392
30.532734,7.0980392
30.641761,7.1111111
30.75101,7.1078431
30.860481,7.1111111
30.970173,7.1339869
31.080086,7.130719
31.190221,7.0947712
31.300578,7.120915
31.411156,7.1503268
31.521956,7.1470588
31.632977,7.1503268
31.74422,7.1503268
31.855685,7.1568627
31.967371,7.1437908
32.079278,7.1372549
32.191408,7.130719
32.303758,7.1470588
32.416331,7.127451
32.529125,7.1437908
32.64214,7.1405229
32.755377,7.124183
32.868836,7.1045752
32.982516,7.1111111
33.096417,7.1111111
33.210541,7.1078431
33.324886,7.1143791
33.439452,7.1111111
33.55424,7.0980392
33.669249,7.1176471
33.784481,7.1111111
33.899933,7.120915
34.015607,7.1078431
34.131503,7.1143791
34.247621,7.1111111
34.363959,7.120915
34.48052,7.124183
34.597302,7.1339869
34.714306,7.1339869
34.831531,7.124183
34.948978,7.1405229
35.066646,7.1143791
35.184536,7.0980392
35.302647,7.1176471
35.42098,7.1078431
35.539535,7.1176471
35.658311,7.124183
35.777309,7.1013072
35.896528,7.1078431
36.015969,7.1111111
36.135631,7.1078431
36.255515,7.120915
36.375621,7.1143791
36.495948,7.1111111
36.616496,7.0980392
36.737266,7.1078431
36.858258,7.1045752
36.979472,7.1013072
37.100907,7.1045752
37.222563,7.0947712
37.344441,7.0980392
37.466541,7.1111111
37.588862,7.1111111
37.711405,7.1045752
37.834169,7.1176471
37.957155,7.124183
38.080362,7.1405229
38.203791,7.1503268
38.327442,7.1437908
38.451314,7.127451
38.575408,7.127451
38.699723,7.124183
38.82426,7.130719
38.949018,7.1405229
39.073998,7.1372549
39.199199,7.1176471
39.324623,7.1176471
39.450267,7.1339869
39.576133,7.120915
39.702221,7.124183
39.828531,7.1372549
39.955061,7.130719
40.081814,7.1045752
40.208788,7.1176471
40.335984,7.127451
40.463401,7.1111111
40.591039,7.1111111
40.7189,7.0980392
40.846982,7.1601307
40.975285,7.127451
41.10381,7.1013072
41.232557,7.1176471
41.361525,7.1143791
41.490714,7.1372549
41.620126,7.130719
41.749758,7.124183
41.879613,7.1372549
42.009689,7.1503268
42.139986,7.1601307
42.270505,7.1535948
42.401246,7.1470588
42.532208,7.1405229
42.663392,7.1111111
42.794797,7.1176471
42.926424,7.1176471
43.058273,7.127451
43.190343,7.1111111
43.322634,7.127451
43.455147,7.1045752
43.587882,7.124183
43.720838,7.120915
43.854016,7.1830065
43.987416,7.1372549
44.121037,7.124183
44.254879,7.1013072
44.388943,7.124183
44.523229,7.124183
44.657736,7.1013072
44.792465,7.1143791
44.927415,7.1111111
45.062587,7.1143791
45.197981,7.1633987
45.333596,7.130719
45.469433,7.1568627
45.605491,7.130719
45.741771,7.124183
45.878272,7.1797386
46.014995,7.1372549
46.151939,7.1503268
46.289105,7.130719
46.426493,7.127451
46.564102,7.1176471
46.701933,7.1176471
46.839985,7.1503268
46.978259,7.1568627
47.116754,7.130719
47.255471,7.130719
47.39441,7.1470588
47.53357,7.1993464
47.672952,7.1470588
47.812555,7.1993464
47.95238,7.1764706
48.092426,7.1732026
48.232694,7.1666667
48.373183,7.2058824
48.513895,7.1535948
48.654827,7.130719
48.795981,7.1830065
48.937357,7.1470588
49.078954,7.1633987
49.220773,7.1732026
49.362814,7.1568627
49.505076,7.1372549
49.647559,7.1699346
49.790265,7.1601307
49.933191,7.1437908
50.076339,7.1339869
50.219709,7.1372549
50.363301,7.1176471
50.507114,7.1895425
50.651148,7.2189542
50.795404,7.1437908
50.939882,7.1699346
51.084581,7.1568627
51.229502,7.1372549
51.374644,7.1111111
51.520008,7.124183
51.665594,7.1013072
51.811401,7.1372549
51.95743,7.1339869
52.10368,7.1437908
52.250151,7.1535948
52.396845,7.1437908
52.54376,7.124183
52.690896,7.130719
52.838254,7.1470588
52.985834,7.1666667
53.133635,7.127451
53.281658,7.120915
53.429902,7.1503268
53.578368,7.1372549
53.727055,7.1503268
53.875964,7.127451
54.025095,7.1078431
54.174447,7.124183
54.32402,7.1143791
54.473816,7.1699346
54.623832,7.1535948
54.774071,7.1601307
54.924531,7.130719
55.075212,7.130719
55.226115,7.1437908
55.37724,7.1699346
55.528586,7.1568627
55.680154,7.1666667
55.831943,7.1862745
55.983954,7.1601307
56.136186,7.120915
56.28864,7.1503268
56.441316,7.1568627
56.594213,7.1764706
56.747332,7.1437908
56.900672,7.2026144
57.054234,7.1372549
57.208017,7.127451
57.362022,7.1470588
57.516249,7.127451
57.670697,7.124183
57.825366,7.120915
57.980258,7.1176471
58.13537,7.1339869
58.290705,7.1437908
58.446261,7.120915
58.602038,7.1993464
58.758037,7.2058824
58.914258,7.1797386
59.0707,7.1699346
59.227364,7.2320261
59.384249,7.2058824
59.541356,7.1437908
59.698684,7.1928105
59.856234,7.2254902
60.014006,7.2026144
60.171999,7.2058824
60.330214,7.2352941
60.48865,7.1764706
60.647308,7.2091503
60.806187,7.1928105
60.965288,7.1862745
61.124611,7.1862745
61.284155,7.2745098
61.44392,7.2091503
61.603908,7.2156863
61.764116,7.1928105
61.924547,7.1928105
62.085199,7.1732026
62.246072,7.2254902
62.407167,7.2320261
62.568484,7.2843137
62.730022,7.2973856
62.891782,7.245098
63.053763,7.2647059
63.215966,7.245098
63.37839,7.3594771
63.541036,7.3235294
63.703904,7.3137255
63.866993,7.3006536
64.030304,7.3039216
64.193836,7.2973856
64.35759,7.3267974
64.521565,7.254902
64.685762,7.1797386
64.850181,7.2777778
65.014821,7.1666667
65.179682,7.2843137
65.344765,7.2581699
65.51007,7.1895425
65.675597,7.2647059
65.841344,7.245098
66.007314,7.2843137
66.173505,7.2973856
66.339918,7.2385621
66.506552,7.2614379
66.673407,7.2352941
66.840485,7.1732026
67.007784,7.2418301
67.175304,7.2124183
67.343046,7.2254902
67.51101,7.2124183
67.679195,7.1862745
67.847601,7.251634
68.01623,7.2712418
68.185079,7.4281046
68.354151,7.3627451
68.523444,7.3823529
68.692958,7.3856209
68.862694,7.3529412
69.032652,7.3594771
69.202831,7.3464052
69.373232,7.3202614
69.543854,7.2843137
69.714698,7.4967312
69.885764,7.3169935
70.057051,7.2973856
70.228559,7.2287582
70.400289,7.3431373
70.572241,7.251634
70.744414,7.2352941
70.916809,7.251634
71.089426,7.254902
71.262264,7.3039216
71.435323,7.2810458
71.608604,7.3169935
71.782107,7.3529412
71.955831,7.3104575
72.129777,7.2745098
72.303944,7.2647059
72.478333,7.3856209
72.652944,7.3464052
72.827776,7.2320261
73.002829,7.2712418
73.178105,7.3039216
73.353601,7.248366
73.52932,7.2026144
73.70526,7.2418301
73.881421,7.1960784
74.057804,7.2810458
74.234409,7.2352941
74.411235,7.2189542
74.588283,7.1895425
74.765552,7.2418301
74.943043,7.2156863
75.120755,7.2091503
75.298689,7.3267974
75.476845,7.2320261
75.655222,7.2810458
75.83382,7.2908497
76.012641,7.3039216
76.191682,7.3300654
76.370946,7.3431373
76.550431,7.3431373
76.730137,7.3235294
76.910065,7.4248358
77.090215,7.3104575
77.270586,7.2810458
77.451179,7.4346405
77.631993,7.4019608
77.813029,7.379085
77.994286,7.5228758
78.175765,7.503268
78.357466,7.4640531
78.539388,7.7058816
78.721532,7.7254902
78.903897,7.6830065
79.086484,7.6535948
79.269292,7.5686282
79.452322,7.7352933
79.635574,7.6470588
79.819047,7.4869289
80.002742,7.8137247
80.186658,7.7483668
80.370796,7.9477116
80.555155,7.8431373
80.739736,7.8039216
80.924538,7.7745106
81.109563,7.9934633
81.294808,7.8594771
81.480275,7.8300662
81.665964,8.1045744
81.851874,7.9379085
82.038006,7.9183007
82.22436,7.9673203
82.410935,8.0261438
82.597731,8.0718946
82.784749,7.7843153
82.971989,8.0882337
83.15945,7.849674
83.347133,7.8496732
83.535038,7.9444452
83.723164,8.2483644
83.911511,7.9313741
84.10008,8.2647043
84.288871,7.8627459
84.477883,7.875817
84.667117,7.8562099
84.856572,8.1928089
85.046249,7.9607851
85.236148,8.1176463
85.426268,7.970589
85.616609,8.2450972
85.807172,8.1372549
85.997957,7.9640531
86.188964,8.1437893
86.380191,7.6797402
86.571641,7.8137255
86.763312,7.9215686
86.955204,8.0490188
87.147319,7.9313733
87.339654,7.9836593
87.532211,7.8888897
87.72499,8.0751626
87.917991,8.0359477
88.111213,7.8725498
88.304656,7.9869273
88.498321,7.8692818
88.692208,8.0686267
88.886316,8.0588235
89.080646,8.0555556
89.275197,8.0424837
89.46997,8.0294118
89.664965,8.0915033
89.860181,8.0228766
90.055618,8.3169919
90.251277,8.1993464
90.447158,8.1568619
90.64326,7.9411773
90.839584,7.9934649
91.03613,8.2679715
91.232897,7.8725506
91.429885,8.0359461
91.627095,7.7875825
91.824527,7.8627451
92.02218,7.8431373
92.220055,7.9117647
92.418152,8.026143
92.61647,7.9901953
92.815009,7.6732042
93.01377,7.9182999
93.212753,7.9673203
93.411957,7.9836593
93.611383,7.879085
93.81103,7.7941192
94.010899,8.1241814
94.210989,7.8823537
94.411301,7.9281046
94.611835,7.9183007
94.81259,7.9803922
95.013567,7.9901961
95.214765,7.9411765
95.416185,7.8137271
95.617827,8.202612
95.81969,8.0032688
96.021774,8.019607
96.22408,7.7254918
96.426608,7.8104575
96.629357,7.8267982
96.832328,7.9542468
97.03552,7.6895433
97.238934,7.7320261
97.44257,7.7418309
97.646427,7.9084959
97.850506,7.7777778
98.054806,7.7483676
98.259327,8.071893
98.464071,7.8267982
98.669036,7.8333349
98.874222,8.1470564
99.07963,7.8856217
99.28526,7.8398701
99.491111,8.0751626
99.697184,8.1143791
99.903478,8.2189542
100.10999,8.3104559
100.31673,8.0359493
100.52369,8.0784314
100.73087,8.1666651
100.93827,7.9084991
101.1459,8.2483636
101.35374,8.1045768
101.56181,8.3725498
101.7701,8.7908465
101.97861,8.4052319
102.18734,8.8039208
102.39629,8.9771234
102.60547,9.0359485
102.81486,9.1960776
103.02448,9.2385645
103.23432,9.8039208
103.44438,10.19934
103.65466,9.2908584
103.86517,10.320256
104.07589,10.088238
104.28684,10.549016
104.49801,10.411766
104.7094,10.56536
104.92101,10.967318
105.13284,10.869282
105.3449,10.918304
105.55718,11.588231
105.76967,11.336601
105.98239,11.094775
106.19533,11.64052
106.4085,11.683007
106.62188,11.950978
106.83549,11.735297
107.04931,12.147054
107.26336,11.673206
107.47763,11.892156
107.69213,11.88562
107.90684,11.722226
108.12178,12.25163
108.33693,11.986934
108.55231,12.888881
108.76791,12.287583
108.98373,11.937912
109.19978,12.379083
109.41604,12.349674
109.63253,12.503266
109.84923,12.375817
110.06616,12.238561
110.28332,12.013073
110.50069,11.915033
110.71828,11.758171
110.9361,11.807194
111.15413,12.624174
111.37239,11.941182
111.59087,12.248365
111.80958,12.382353
112.0285,12.562088
112.24764,12.062096
112.46701,12.333333
112.6866,12.617645
112.90641,12.447717
113.12644,13.009799
113.34669,12.777776
113.56717,12.320265
113.78786,12.568629
114.00878,13.094766
114.22992,12.718953
114.45128,12.261443
114.67286,12.584966
114.89467,12.653595
115.11669,12.69281
115.33894,12.735297
115.56141,13.143787
115.7841,12.96732
116.00701,12.735294
116.23014,12.473862
116.4535,13.045747
116.67707,12.882354
116.90087,12.807192
117.12489,13.078427
117.34913,12.790854
117.5736,13.235286
117.79828,12.54576
118.02318,13.07189
118.24831,12.777782
118.47366,13.049016
118.69923,12.843138
118.92502,12.758167
119.15104,12.274518
119.37727,12.866007
119.60373,12.552292
119.83041,12.947711
120.05731,13.163399
120.28443,13.516332
120.51177,12.784322
120.73934,13.179733
120.96712,12.816996
121.19513,12.751634
121.42336,12.696078
121.65181,12.555555
121.88048,12.34968
122.10938,13.07516
122.33849,13.333325
122.56783,12.437918
122.79739,12.758169
123.02717,13.006534
123.25717,12.986929
123.48739,13.11765
123.71784,13.692795
123.9485,12.330077
124.17939,12.454245
124.4105,12.16341
124.64183,13.22221
124.87338,12.836605
125.10516,12.973851
125.33716,12.424841
125.56937,12.441177
125.80181,12.598034
126.03447,12.169943
126.26735,12.673197
126.50046,12.470587
126.73378,12.215689
126.96733,12.326795
127.2011,12.143796
127.43509,12.509798
127.6693,12.107852
127.90373,12.673197
128.13839,12.565361
128.37326,12.666663
128.60836,12.326802
128.84368,12.496727
129.07922,12.107851
129.31498,12.607836
129.55097,12.316994
129.78717,12.133993
130.0236,12.529408
130.26025,12.516334
130.49712,11.898698
130.73421,11.872555
130.97152,12.526132
131.20906,11.918318
131.44682,13.16665
131.68479,12.653596
131.92299,12.251643
132.16141,12.728753
132.40006,12.64379
132.63892,12.513073
132.87801,12.496731
133.11732,12.421571
133.35684,12.552286
133.59659,12.519612
133.83657,12.869265
134.07676,11.647079
134.31718,12.379076
134.55781,12.264703
134.79867,11.83988
135.03975,12.50979
135.28105,11.781056
135.52258,12.05556
135.76432,12.70914
136.00629,12.408502
136.24847,12.549012
136.49088,11.905234
136.73351,11.692817
136.97637,12.052284
137.21944,12.104574
137.46274,12.013071
137.70625,11.849682
137.94999,12.49999
138.19395,12.294116
138.43814,11.954256
138.68254,12.267966
138.92716,11.856207
139.17201,11.235308
139.41708,11.866011
139.66237,12.254889
139.90788,11.49675
140.15361,12.34639
140.39957,11.872546
140.64574,11.127473
140.89214,12.336581
141.13876,11.810464
141.3856,11.816992
141.63266,11.686273
141.87995,11.388898
142.12745,11.81372
142.37518,11.745107
142.62313,12.392136
142.8713,11.35623
143.11969,12.013071
143.3683,12.601298
143.61714,12.415032
143.86619,12.173205
144.11547,12.143784
144.36497,11.624193
144.61469,11.937908
144.86463,12.196077
145.1148,12.326797
145.36518,12.473855
145.61579,12.473857
145.86662,12.565359
146.11767,12.669935
146.36894,12.767963
146.62044,11.993486
146.87215,12.879067
147.12409,12.450984
147.37625,12.313729
147.62863,12.421569
147.88123,12.506534
148.13405,12.421573
148.38709,12.696079
148.64036,13.049008
148.89385,12.555556
149.14756,12.130722
149.40149,11.947717
149.65564,12.088237
149.91001,12.333323
150.16461,11.862764
150.41943,12.74508
150.67447,12.372554
150.92973,12.307184
151.18521,11.879095
151.44091,12.133986
151.69683,12.343128
151.95298,11.977129
152.20935,11.924837
152.46594,11.90523
152.72275,12.013079
152.97978,12.578419
153.23704,12.281045
153.49451,11.918308
153.75221,12.009793
154.01013,11.372573
154.26827,12.323501
154.52663,11.460794
154.78522,11.235307
155.04402,11.820253
155.30305,11.892149
155.5623,11.444464
155.82177,12.228745
156.08146,12.153589
156.34137,11.741833
156.6015,11.51308
156.86186,11.784308
157.12244,11.70915
157.38324,11.653601
157.64426,11.993465
157.9055,12.385596
158.16696,11.264723
158.42865,11.225493
158.69056,11.310462
158.95269,11.617633
159.21504,11.065378
159.47761,11.604574
159.7404,12.06535
160.00342,11.941174
160.26665,11.696072
160.53011,11.091519
160.79379,11.421577
161.05769,12.277752
161.32181,11.676489
161.58616,12.127429
161.85072,11.317024
162.11551,12.235271
162.38052,11.872538
162.64575,10.895452
162.9112,11.42156
163.17688,11.441176
163.44277,11.411774
163.70889,11.892136
163.97523,11.228773
164.24179,11.330079
164.50857,12.169919
164.77557,12.179747
165.0428,12.640521
165.31024,13.022863
165.57791,12.738565
165.8458,12.614394
166.11391,13.274493
166.38224,13.055564
166.6508,13.264703
166.91957,13.366
167.18857,12.830085
167.45779,13.303901
167.72723,12.712441
167.99689,13.241813
168.26677,12.901964
168.53688,12.71896
168.80721,12.83333
169.07775,12.803916
169.34852,12.513077
169.61952,12.441173
169.89073,12.196089
170.16216,12.454238
170.43382,12.192815
170.7057,12.179735
170.97779,11.990191
171.25012,11.588234
171.52266,11.147088
171.79542,12.058804
172.06841,12.039225
172.34161,12.45751
172.61504,12.562087
172.88869,12.444442
173.16256,12.215705
173.43666,12.820259
173.71097,13.29737
173.98551,13.071894
174.26027,12.79086
174.53525,12.996728
174.81045,13.02613
175.08587,12.451
175.36151,12.715692
175.63738,13.245071
175.91347,12.588231
176.18977,11.761473
176.46631,12.473839
176.74306,12.418292
177.02003,11.970598
177.29723,11.94446
177.57464,12.588208
177.85228,12.068642
178.13014,12.163398
178.40822,12.232025
