M/Z,Intensity
4.1044483,7.2843137
4.1168733,7.2941176
4.1295198,7.2712418
4.1423879,7.251634
4.1554776,7.2222222
4.1687888,7.2026144
4.1823216,7.1601307
4.1960759,7.1405229
4.2100518,7.1372549
4.2242493,7.1176471
4.2386683,7.1111111
4.2533089,7.1045752
4.2681711,7.1078431
4.2832549,7.0849673
4.2985602,7.0784314
4.314087,7.0882353
4.3298355,7.1176471
4.3458055,7.124183
4.361997,7.1764706
4.3784101,7.2320261
4.3950448,7.2712418
4.4119011,7.3006536
4.4289789,7.3137255
4.4462783,7.3137255
4.4637993,7.3071895
4.4815418,7.3267974
4.4995059,7.2908497
4.5176915,7.2908497
4.5360987,7.2418301
4.5547275,7.2091503
4.5735778,7.1470588
4.5926497,7.1143791
4.6119432,7.0947712
4.6314583,7.0686275
4.6511949,7.0653595
4.671153,7.0784314
4.6913328,7.0751634
4.711734,7.0784314
4.7323569,7.0784314
4.7532013,7.0751634
4.7742673,7.0686275
4.7955549,7.0882353
4.817064,7.120915
4.8387947,7.1470588
4.8607469,7.1732026
4.8829208,7.2026144
4.9053161,7.2222222
4.9279331,7.248366
4.9507716,7.2581699
4.9738317,7.2810458
4.9971133,7.2810458
5.0206165,7.3104575
5.0443413,7.2875817
5.0682876,7.2941176
5.0924555,7.2581699
5.116845,7.2287582
5.141456,7.1960784
5.1662886,7.1830065
5.1913428,7.1503268
5.2166185,7.1176471
5.2421158,7.0849673
5.2678347,7.0718954
5.2937751,7.0620915
5.3199371,7.0620915
5.3463206,7.0522876
5.3729257,7.0620915
5.3997524,7.0620915
5.4268006,7.0588235
5.4540705,7.0620915
5.4815618,7.0751634
5.5092748,7.0751634
5.5372093,7.0751634
5.5653653,7.0816993
5.593743,7.0816993
5.6223422,7.0784314
5.6511629,7.1111111
5.6802053,7.1405229
5.7094692,7.1830065
5.7389546,7.2091503
5.7686617,7.2287582
5.7985902,7.2254902
5.8287404,7.2679739
5.8591121,7.2810458
5.8897054,7.2843137
5.9205202,7.3104575
5.9515567,7.3202614
5.9828146,7.3235294
6.0142942,7.3333333
6.0459953,7.3104575
6.077918,7.2875817
6.1100622,7.2614379
6.142428,7.245098
6.1750154,7.2287582
6.2078243,7.1862745
6.2408548,7.1535948
6.2741069,7.1111111
6.3075805,7.1111111
6.3412757,7.0980392
6.3751925,7.0816993
6.4093308,7.1111111
6.4436907,7.1405229
6.4782721,7.1470588
6.5130751,7.120915
6.5480997,7.1830065
6.5833459,7.2222222
6.6188136,7.2287582
6.6545029,7.1895425
6.6904137,7.2287582
6.7265461,7.2581699
6.7629001,7.2254902
6.7994756,7.2156863
6.8362727,7.2287582
6.8732914,7.2156863
6.9105316,7.1666667
6.9479934,7.1895425
6.9856768,7.2647059
7.0235817,7.2679739
7.0617082,7.2320261
7.1000563,7.1960784
7.1386259,7.1601307
7.1774171,7.0980392
7.2164298,7.0882353
7.2556641,7.1405229
7.29512,7.1568627
7.3347975,7.1405229
7.3746965,7.1372549
7.4148171,7.1045752
7.4551592,7.1013072
7.4957229,7.1045752
7.5365082,7.124183
7.577515,7.1535948
7.6187434,7.1535948
7.6601934,7.1470588
7.7018649,7.1601307
7.743758,7.1568627
7.7858727,7.1895425
7.8282089,7.1895425
7.8707667,7.1960784
7.913546,7.1633987
7.956547,7.1666667
7.9997695,7.1666667
8.0432135,7.1633987
8.0868791,7.1633987
8.1307663,7.1470588
8.174875,7.1339869
8.2192054,7.1111111
8.2637572,7.1111111
8.3085307,7.1405229
8.3535257,7.1078431
8.3987422,7.0980392
8.4441804,7.0915033
8.4898401,7.1111111
8.5357214,7.1013072
8.5818242,7.124183
8.6281486,7.127451
8.6746945,7.124183
8.7214621,7.1143791
8.7684512,7.1503268
8.8156618,7.1535948
8.863094,7.1437908
8.9107478,7.1666667
8.9586232,7.1764706
9.0067201,7.1633987
9.0550386,7.1830065
9.1035786,7.2026144
9.1523402,7.2418301
9.2013234,7.2614379
9.2505281,7.254902
9.2999544,7.254902
9.3496023,7.251634
9.3994717,7.2385621
9.4495627,7.2287582
9.4998753,7.2189542
9.5504094,7.2058824
9.6011651,7.1862745
9.6521424,7.1633987
9.7033412,7.1437908
9.7547616,7.1045752
9.8064036,7.0849673
9.8582671,7.0849673
9.9103522,7.1013072
9.9626588,7.0915033
10.015187,7.0947712
10.067937,7.0947712
10.120908,7.0784314
10.174101,7.0915033
10.227516,7.1111111
10.281152,7.124183
10.335009,7.120915
10.389088,7.127451
10.443389,7.127451
10.497911,7.127451
10.552655,7.1176471
10.607621,7.1339869
10.662808,7.1503268
10.718216,7.1437908
10.773846,7.1568627
10.829698,7.1699346
10.885771,7.1862745
10.942066,7.1764706
10.998582,7.1764706
11.05532,7.1601307
11.11228,7.127451
11.169461,7.1111111
11.226864,7.1111111
11.284488,7.1013072
11.342334,7.0915033
11.400401,7.0882353
11.45869,7.0816993
11.5172,7.0882353
11.575932,7.0751634
11.634886,7.0816993
11.694061,7.0882353
11.753458,7.1176471
11.813076,7.1045752
11.872916,7.1078431
11.932977,7.1143791
11.99326,7.127451
12.053765,7.1405229
12.114491,7.1405229
12.175439,7.1633987
12.236608,7.1830065
12.297999,7.1601307
12.359611,7.1601307
12.421445,7.1437908
12.483501,7.1601307
12.545778,7.1830065
12.608276,7.1699346
12.670997,7.1568627
12.733938,7.1633987
12.797102,7.1568627
12.860487,7.120915
12.924093,7.1143791
12.987921,7.120915
13.051971,7.1078431
13.116242,7.1111111
13.180735,7.1111111
13.245449,7.1176471
13.310385,7.0980392
13.375542,7.1078431
13.440921,7.120915
13.506522,7.1078431
13.572344,7.1372549
13.638387,7.1601307
13.704653,7.1568627
13.771139,7.1535948
13.837848,7.1470588
13.904778,7.1437908
13.971929,7.1601307
14.039302,7.1535948
14.106897,7.130719
14.174713,7.130719
14.242751,7.1470588
14.31101,7.1535948
14.379491,7.1437908
14.448194,7.1470588
14.517118,7.124183
14.586263,7.1045752
14.65563,7.0882353
14.725219,7.1013072
14.795029,7.0915033
14.865061,7.0980392
14.935315,7.1045752
15.00579,7.0816993
15.076486,7.0816993
15.147404,7.0915033
15.218544,7.0882353
15.289905,7.0980392
15.361488,7.1078431
15.433292,7.1111111
15.505318,7.1111111
15.577566,7.124183
15.650035,7.1111111
15.722725,7.120915
15.795638,7.1437908
15.868771,7.1405229
15.942127,7.1699346
16.015703,7.1666667
16.089502,7.1601307
16.163522,7.1568627
16.237764,7.1470588
16.312227,7.1372549
16.386911,7.120915
16.461818,7.1470588
16.536946,7.1405229
16.612295,7.1405229
16.687866,7.130719
16.763658,7.1339869
16.839673,7.127451
16.915908,7.1013072
16.992365,7.0915033
17.069044,7.1013072
17.145945,7.1143791
17.223066,7.130719
17.30041,7.1176471
17.377975,7.1176471
17.455762,7.1111111
17.53377,7.1111111
17.612,7.1176471
17.690451,7.1339869
17.769124,7.1339869
17.848018,7.1503268
17.927134,7.1503268
18.006472,7.1503268
18.086031,7.1437908
18.165812,7.130719
18.245814,7.1470588
18.326038,7.1372549
18.406483,7.1535948
18.48715,7.1699346
18.568039,7.1568627
18.649149,7.1633987
18.73048,7.130719
18.812034,7.124183
18.893808,7.120915
18.975805,7.120915
19.058023,7.1437908
19.140462,7.1535948
19.223123,7.1176471
19.306006,7.1111111
19.38911,7.1143791
19.472436,7.1176471
19.555983,7.127451
19.639752,7.127451
19.723742,7.1143791
19.807954,7.1111111
19.892388,7.1078431
19.977043,7.1176471
20.06192,7.1176471
20.147018,7.0915033
20.232338,7.0882353
20.317879,7.1045752
20.403642,7.0980392
20.489627,7.127451
20.575833,7.124183
20.66226,7.127451
20.74891,7.1339869
20.83578,7.127451
20.922873,7.127451
21.010187,7.1372549
21.097722,7.1339869
21.185479,7.120915
21.273458,7.1111111
21.361658,7.1013072
21.45008,7.1111111
21.538723,7.1045752
21.627588,7.120915
21.716674,7.1045752
21.805982,7.1013072
21.895512,7.0980392
21.985263,7.0980392
22.075236,7.0947712
22.16543,7.1045752
22.255846,7.1045752
22.346483,7.130719
22.437342,7.120915
22.528423,7.1143791
22.619725,7.124183
22.711248,7.127451
22.802993,7.1143791
22.89496,7.124183
22.987149,7.127451
23.079559,7.1339869
23.17219,7.1470588
23.265043,7.1470588
23.358118,7.1339869
23.451414,7.1405229
23.544932,7.1470588
23.638671,7.1405229
23.732632,7.1437908
23.826814,7.130719
23.921218,7.127451
24.015844,7.1437908
24.110691,7.1568627
24.205759,7.130719
24.30105,7.120915
24.396561,7.1470588
24.492295,7.130719
24.58825,7.1176471
24.684426,7.130719
24.780824,7.1176471
24.877444,7.1143791
24.974285,7.120915
25.071348,7.1143791
25.168632,7.1078431
25.266138,7.1045752
25.363866,7.1111111
25.461815,7.120915
25.559985,7.1111111
25.658377,7.1339869
25.756991,7.1372549
25.855826,7.1405229
25.954883,7.1339869
26.054162,7.1470588
26.153662,7.1339869
26.253383,7.1143791
26.353326,7.120915
26.453491,7.1143791
26.553877,7.124183
26.654485,7.120915
26.755315,7.1372549
26.856365,7.120915
26.957638,7.1045752
27.059132,7.0915033
27.160848,7.0947712
27.262785,7.1078431
27.364944,7.0816993
27.467324,7.0947712
27.569926,7.0915033
27.672749,7.0947712
27.775794,7.0849673
27.879061,7.0882353
27.982549,7.0980392
28.086259,7.1045752
28.19019,7.1176471
28.294343,7.1143791
28.398717,7.0980392
28.503313,7.127451
28.608131,7.120915
28.71317,7.130719
28.818431,7.1176471
28.923913,7.124183
29.029617,7.1405229
29.135542,7.1372549
29.241689,7.130719
29.348057,7.120915
29.454647,7.1143791
29.561459,7.120915
29.668492,7.1111111
29.775747,7.127451
29.883223,7.124183
29.990921,7.1111111
30.098841,7.1176471
30.206982,7.1078431
30.315344,7.1143791
30.423928,7.1111111
30.532734,7.1176471
30.641761,7.1013072
30.75101,7.0915033
30.860481,7.1045752
30.970173,7.1143791
31.080086,7.120915
31.190221,7.120915
31.300578,7.1503268
31.411156,7.1372549
31.521956,7.1176471
31.632977,7.1437908
31.74422,7.1633987
31.855685,7.1503268
31.967371,7.1437908
32.079278,7.1339869
32.191408,7.120915
32.303758,7.1405229
32.416331,7.124183
32.529125,7.130719
32.64214,7.124183
32.755377,7.1045752
32.868836,7.0882353
32.982516,7.0882353
33.096417,7.1045752
33.210541,7.120915
33.324886,7.1013072
33.439452,7.0947712
33.55424,7.1013072
33.669249,7.1013072
33.784481,7.0947712
33.899933,7.0980392
34.015607,7.0947712
34.131503,7.1111111
34.247621,7.124183
34.363959,7.1143791
34.48052,7.1143791
34.597302,7.120915
34.714306,7.1143791
34.831531,7.1176471
34.948978,7.124183
35.066646,7.1176471
35.184536,7.1405229
35.302647,7.1372549
35.42098,7.124183
35.539535,7.1078431
35.658311,7.1078431
35.777309,7.1176471
35.896528,7.124183
36.015969,7.1176471
36.135631,7.1143791
36.255515,7.1078431
36.375621,7.1176471
36.495948,7.1176471
36.616496,7.1176471
36.737266,7.124183
36.858258,7.1339869
36.979472,7.1143791
37.100907,7.124183
37.222563,7.1437908
37.344441,7.1176471
37.466541,7.1176471
37.588862,7.120915
37.711405,7.124183
37.834169,7.1143791
37.957155,7.1176471
38.080362,7.1143791
38.203791,7.1437908
38.327442,7.1470588
38.451314,7.1437908
38.575408,7.1503268
38.699723,7.1437908
38.82426,7.1405229
38.949018,7.127451
39.073998,7.1372549
39.199199,7.120915
39.324623,7.130719
39.450267,7.1176471
39.576133,7.1143791
39.702221,7.1143791
39.828531,7.1078431
39.955061,7.1176471
40.081814,7.124183
40.208788,7.1078431
40.335984,7.1143791
40.463401,7.124183
40.591039,7.1045752
40.7189,7.1111111
40.846982,7.1111111
40.975285,7.120915
41.10381,7.130719
41.232557,7.124183
41.361525,7.1176471
41.490714,7.1078431
41.620126,7.1045752
41.749758,7.1045752
41.879613,7.1013072
42.009689,7.1078431
42.139986,7.120915
42.270505,7.1143791
42.401246,7.0947712
42.532208,7.1078431
42.663392,7.124183
42.794797,7.1045752
42.926424,7.1176471
43.058273,7.120915
43.190343,7.124183
43.322634,7.1405229
43.455147,7.1372549
43.587882,7.1372549
43.720838,7.1568627
43.854016,7.1143791
43.987416,7.1176471
44.121037,7.120915
44.254879,7.130719
44.388943,7.1895425
44.523229,7.1666667
44.657736,7.1470588
44.792465,7.1830065
44.927415,7.1437908
45.062587,7.1372549
45.197981,7.127451
45.333596,7.1437908
45.469433,7.1732026
45.605491,7.1601307
45.741771,7.1470588
45.878272,7.1928105
46.014995,7.1437908
46.151939,7.1503268
46.289105,7.1993464
46.426493,7.1437908
46.564102,7.1437908
46.701933,7.1339869
46.839985,7.1601307
46.978259,7.1732026
47.116754,7.1666667
47.255471,7.1372549
47.39441,7.1535948
47.53357,7.1405229
47.672952,7.1176471
47.812555,7.1176471
47.95238,7.1339869
48.092426,7.1470588
48.232694,7.1437908
48.373183,7.1830065
48.513895,7.1601307
48.654827,7.1405229
48.795981,7.1405229
48.937357,7.124183
49.078954,7.1045752
49.220773,7.1633987
49.362814,7.1503268
49.505076,7.1895425
49.647559,7.1568627
49.790265,7.1503268
49.933191,7.1339869
50.076339,7.1339869
50.219709,7.1176471
50.363301,7.2385621
50.507114,7.1797386
50.651148,7.1405229
50.795404,7.1928105
50.939882,7.1568627
51.084581,7.130719
51.229502,7.1699346
51.374644,7.124183
51.520008,7.1111111
51.665594,7.124183
51.811401,7.1078431
51.95743,7.124183
52.10368,7.127451
52.250151,7.124183
52.396845,7.1143791
52.54376,7.1339869
52.690896,7.1078431
52.838254,7.1045752
52.985834,7.1176471
53.133635,7.1437908
53.281658,7.1372549
53.429902,7.1339869
53.578368,7.1862745
53.727055,7.1601307
53.875964,7.127451
54.025095,7.120915
54.174447,7.1372549
54.32402,7.1535948
54.473816,7.1993464
54.623832,7.2058824
54.774071,7.2058824
54.924531,7.1176471
55.075212,7.1176471
55.226115,7.1143791
55.37724,7.124183
55.528586,7.120915
55.680154,7.1568627
55.831943,7.1372549
55.983954,7.1601307
56.136186,7.1339869
56.28864,7.1633987
56.441316,7.130719
56.594213,7.1601307
56.747332,7.1339869
56.900672,7.1143791
57.054234,7.1013072
57.208017,7.130719
57.362022,7.1666667
57.516249,7.127451
57.670697,7.1437908
57.825366,7.1699346
57.980258,7.2091503
58.13537,7.1699346
58.290705,7.1437908
58.446261,7.1568627
58.602038,7.1993464
58.758037,7.1666667
58.914258,7.1568627
59.0707,7.2124183
59.227364,7.2222222
59.384249,7.1601307
59.541356,7.1535948
59.698684,7.1862745
59.856234,7.1764706
60.014006,7.2026144
60.171999,7.1437908
60.330214,7.1666667
60.48865,7.1437908
60.647308,7.1437908
60.806187,7.1732026
60.965288,7.1764706
61.124611,7.1437908
61.284155,7.1176471
61.44392,7.1797386
61.603908,7.1699346
61.764116,7.1666667
61.924547,7.1862745
62.085199,7.1633987
62.246072,7.2091503
62.407167,7.2156863
62.568484,7.1764706
62.730022,7.1437908
62.891782,7.1535948
63.053763,7.1993464
63.215966,7.2222222
63.37839,7.2124183
63.541036,7.2058824
63.703904,7.2124183
63.866993,7.2222222
64.030304,7.1666667
64.193836,7.1797386
64.35759,7.1699346
64.521565,7.1601307
64.685762,7.1699346
64.850181,7.1470588
65.014821,7.1928105
65.179682,7.1372549
65.344765,7.1732026
65.51007,7.1732026
65.675597,7.1666667
65.841344,7.1895425
66.007314,7.1666667
66.173505,7.1437908
66.339918,7.2679739
66.506552,7.2189542
66.673407,7.1568627
66.840485,7.1633987
67.007784,7.1895425
67.175304,7.2320261
67.343046,7.2156863
67.51101,7.1764706
67.679195,7.2189542
67.847601,7.2058824
68.01623,7.2254902
68.185079,7.3039216
68.354151,7.3006536
68.523444,7.3169935
68.692958,7.2712418
68.862694,7.4901953
69.032652,7.3888889
69.202831,7.379085
69.373232,7.2745098
69.543854,7.248366
69.714698,7.2941176
69.885764,7.372549
70.057051,7.2875817
70.228559,7.3267974
70.400289,7.3986928
70.572241,7.2287582
70.744414,7.2777778
70.916809,7.4379077
71.089426,7.3006536
71.262264,7.3071895
71.435323,7.3169935
71.608604,7.2385621
71.782107,7.3594771
71.955831,7.2745098
72.129777,7.2156863
72.303944,7.2712418
72.478333,7.2091503
72.652944,7.1862745
72.827776,7.1862745
73.002829,7.2385621
73.178105,7.3267974
73.353601,7.2058824
73.52932,7.251634
73.70526,7.2712418
73.881421,7.2941176
74.057804,7.2385621
74.234409,7.2418301
74.411235,7.2777778
74.588283,7.2385621
74.765552,7.2320261
74.943043,7.2679739
75.120755,7.245098
75.298689,7.254902
75.476845,7.3398693
75.655222,7.254902
75.83382,7.3496732
76.012641,7.248366
76.191682,7.2254902
76.370946,7.2581699
76.550431,7.3202614
76.730137,7.254902
76.910065,7.2908497
77.090215,7.2287582
77.270586,7.3071895
77.451179,7.3039216
77.631993,7.2745098
77.813029,7.4477124
77.994286,7.5816985
78.175765,7.3660139
78.357466,7.5718946
78.539388,7.5228758
78.721532,7.4640523
78.903897,7.5751634
79.086484,7.5196086
79.269292,7.7875809
79.452322,7.5718962
79.635574,7.7189542
79.819047,7.9607835
80.002742,7.9673195
80.186658,7.7614387
80.370796,7.7549028
80.555155,7.9803914
80.739736,7.9607843
80.924538,8.0196078
81.109563,8.2287582
81.294808,8.4477116
81.480275,8.1339869
81.665964,7.803924
81.851874,8.3725466
82.038006,7.970589
82.22436,7.9379093
82.410935,8.2418293
82.597731,8.2156863
82.784749,8.2614371
82.971989,7.9248382
83.15945,8.4117631
83.347133,8.1470604
83.535038,8.5359469
83.723164,8.6568611
83.911511,8.0196102
84.10008,8.2058816
84.288871,8.0228766
84.477883,8.1862745
84.667117,8.2549012
84.856572,7.9019624
85.046249,8.2222214
85.236148,8.245098
85.426268,8.1830073
85.616609,8.2843145
85.807172,8.70588
85.997957,8.3496748
86.188964,8.6437893
86.380191,8.3333341
86.571641,8.2647059
86.763312,8.2124191
86.955204,8.5294102
87.147319,8.2843137
87.339654,8.0555564
87.532211,8.1176471
87.72499,8.2156855
87.917991,7.9607859
88.111213,8.2875809
88.304656,8.3300654
88.498321,8.2777778
88.692208,8.2156863
88.886316,8.1143799
89.080646,8.2058816
89.275197,8.0424845
89.46997,8.150326
89.664965,7.9509812
89.860181,8.0261438
90.055618,8.1470588
90.251277,8.1732026
90.447158,8.1535948
90.64326,8.1666675
90.839584,8.4084951
91.03613,8.1633987
91.232897,8.0196094
91.429885,8.4934625
91.627095,8.4281046
91.824527,8.4836601
92.02218,8.4640515
92.220055,8.218955
92.418152,8.1993472
92.61647,8.4869265
92.815009,8.2124199
93.01377,8.3006536
93.212753,8.4607827
93.411957,8.1633995
93.611383,8.0163415
93.81103,8.297384
94.010899,8.0817001
94.210989,8.0424845
94.411301,8.2222222
94.611835,8.3823513
94.81259,8.1372557
95.013567,8.1862745
95.214765,8.1633987
95.416185,8.1143791
95.617827,8.1699346
95.81969,8.2189542
96.021774,8.19608
96.22408,8.6437877
96.426608,8.2418309
96.629357,8.101308
96.832328,8.1928105
97.03552,8.1830065
97.238934,8.1307205
97.44257,8.4771226
97.646427,8.3594763
97.850506,8.0817001
98.054806,8.0424845
98.259327,8.1372557
98.464071,8.3365997
98.669036,8.1732026
98.874222,7.9411781
99.07963,8.1437893
99.28526,8.0424845
99.491111,8.0555564
99.697184,8.2875809
99.903478,8.4084959
100.10999,8.3692795
100.31673,8.026147
100.52369,8.4901929
100.73087,8.222223
100.93827,8.2254918
101.1459,8.5359461
101.35374,8.4640515
101.56181,8.2614395
101.7701,8.4313733
101.97861,8.8137231
102.18734,8.620919
102.39629,9.3725458
102.60547,9.352942
102.81486,9.5653611
103.02448,10.075163
103.23432,10.614377
103.44438,10.748368
103.65466,11.23856
103.86517,11.307188
104.07589,10.95425
104.28684,11.016344
104.49801,11.964048
104.7094,11.996734
104.92101,12.418299
105.13284,12.516338
105.3449,12.238567
105.55718,12.872546
105.76967,12.856212
105.98239,13.405227
106.19533,13.643789
106.4085,13.620917
106.62188,13.852941
106.83549,13.980392
107.04931,13.977124
107.26336,13.872552
107.47763,14.411765
107.69213,14.80065
107.90684,14.653595
108.12178,14.408497
108.33693,14.094778
108.55231,14.990193
108.76791,15.382347
108.98373,14.653606
109.19978,15.937901
109.41604,15.74183
109.63253,15.673199
109.84923,14.967325
110.06616,15.137252
110.28332,14.705887
110.50069,15.01307
110.71828,15.147057
110.9361,15.114377
111.15413,14.901966
111.37239,15.401954
111.59087,14.689546
111.80958,14.509806
112.0285,14.643791
112.24764,14.77124
112.46701,14.702613
112.6866,14.388892
112.90641,14.50327
113.12644,14.761438
113.34669,14.980389
113.56717,14.643796
113.78786,15.00327
114.00878,15.607835
114.22992,14.94118
114.45128,14.830067
114.67286,14.999997
114.89467,14.732028
115.11669,14.594776
115.33894,15.307178
115.56141,14.300666
115.7841,15.343128
116.00701,14.993461
116.23014,14.199356
116.4535,14.862742
116.67707,15.039214
116.90087,14.928108
117.12489,15.372541
117.34913,14.581711
117.5736,15.375807
117.79828,14.666681
118.02318,15.99345
118.24831,15.27125
118.47366,15.784307
118.69923,15.437905
118.92502,14.7451
119.15104,14.35622
119.37727,15.526133
119.60373,15.202618
119.83041,15.271245
120.05731,15.794111
120.28443,15.532685
120.51177,15.977116
120.73934,15.369287
120.96712,15.673195
121.19513,14.830077
121.42336,15.522869
121.65181,15.398693
121.88048,15.235291
122.10938,14.650332
122.33849,14.679739
122.56783,14.797387
122.79739,15.192812
123.02717,15.888883
123.25717,15.702613
123.48739,15.356212
123.71784,15.434637
123.9485,15.049026
124.17939,15.483651
124.4105,14.663411
124.64183,15.496724
124.87338,15.2549
125.10516,14.754907
125.33716,14.777778
125.56937,14.771242
125.80181,14.859482
126.03447,15.522869
126.26735,15.441178
126.50046,15.549012
126.73378,14.745101
126.96733,14.251644
127.2011,14.852943
127.43509,15.676456
127.6693,14.777792
127.90373,15.575154
128.13839,15.366007
128.37326,14.516348
128.60836,14.607845
128.84368,14.803917
129.07922,14.549028
129.31498,15.21568
129.55097,15.10457
129.78717,14.415042
130.0236,14.692807
130.26025,14.673199
130.49712,14.385624
130.73421,14.522876
130.97152,14.647056
131.20906,14.506536
131.44682,14.36275
131.68479,14.725487
131.92299,14.715693
132.16141,15.326789
132.40006,15.150327
132.63892,14.941172
132.87801,14.287599
133.11732,15.483644
133.35684,15.02941
133.59659,14.352946
133.83657,14.147067
134.07676,14.715677
134.31718,14.352938
134.55781,13.683022
134.79867,14.584969
135.03975,15.594755
135.28105,15.009804
135.52258,14.388895
135.76432,14.375814
136.00629,14.022877
136.24847,13.807196
136.49088,14.235281
136.73351,13.441189
136.97637,13.895423
137.21944,14.274508
137.46274,14.568621
137.70625,14.300652
137.94999,13.856222
138.19395,14.568611
138.43814,13.823536
138.68254,13.598046
138.92716,14.003268
139.17201,14.395412
139.41708,13.637268
139.66237,14.052284
139.90788,14.251624
140.15361,13.683008
140.39957,13.303929
140.64574,13.565363
140.89214,14.094762
141.13876,13.849675
141.3856,13.745098
141.63266,13.647057
141.87995,13.444452
142.12745,13.843128
142.37518,13.411777
142.62313,14.052275
142.8713,13.702626
143.11969,14.245085
143.3683,13.745108
143.61714,14.029415
143.86619,14.627438
144.11547,14.137255
144.36497,13.611114
144.61469,13.277795
144.86463,14.362736
145.1148,14.66992
145.36518,13.915052
145.61579,14.699335
145.86662,14.630713
146.11767,14.00982
146.36894,14.565344
146.62044,13.898706
146.87215,14.156863
147.12409,14.457513
147.37625,14.480386
147.62863,13.977139
147.88123,14.519601
148.13405,14.562087
148.38709,14.248372
148.64036,14.415031
148.89385,14.499992
149.14756,13.983674
149.40149,14.490191
149.65564,14.692798
149.91001,13.970603
150.16461,14.215683
150.41943,14.245101
150.67447,14.454237
150.92973,13.918313
151.18521,14.287575
151.44091,14.17974
151.69683,14.179737
151.95298,14.071884
152.20935,13.215703
152.46594,13.51307
152.72275,13.715691
152.97978,14.192796
153.23704,13.725489
153.49451,13.133999
153.75221,13.333329
154.01013,13.238566
154.26827,13.421564
154.52663,13.330069
154.78522,13.486928
155.04402,13.633982
155.30305,13.424845
155.5623,13.725489
155.82177,13.921554
156.08146,13.192821
156.34137,13.127469
156.6015,14.202582
156.86186,13.294136
157.12244,13.522873
157.38324,13.598038
157.64426,13.549026
157.9055,13.908478
158.16696,13.133997
158.42865,12.931384
158.69056,13.39541
158.95269,13.003282
159.21504,13.490187
159.47761,13.415036
159.7404,13.483649
160.00342,12.915044
160.26665,12.996743
160.53011,13.745077
160.79379,13.267984
161.05769,13.408497
161.32181,13.584959
161.58616,13.274513
161.85072,13.124178
162.11551,12.705899
162.38052,13.23201
162.64575,12.859483
162.9112,12.807179
163.17688,12.196107
163.44277,13.160101
163.70889,12.493475
163.97523,12.457522
164.24179,12.735301
164.50857,13.411744
164.77557,12.986946
165.0428,13.503274
165.31024,14.333311
165.57791,14.013077
165.8458,13.980403
166.11391,14.509801
166.38224,14.859458
166.6508,14.183022
166.91957,14.323529
167.18857,14.496726
167.45779,14.330049
167.72723,13.366043
167.99689,13.898685
168.26677,14.039211
168.53688,13.947709
168.80721,13.712428
169.07775,13.977124
169.34852,14.228742
169.61952,13.686284
169.89073,13.588234
170.16216,13.424841
170.43382,13.49019
170.7057,13.20916
170.97779,13.375816
171.25012,13.493453
171.52266,13.071914
171.79542,13.526126
172.06841,13.120918
172.34161,12.869303
172.61504,13.663396
172.88869,14.343104
173.16256,13.473871
173.43666,13.294122
173.71097,13.287605
173.98551,14.336582
174.26027,14.513048
174.53525,13.571919
174.81045,13.745109
175.08587,14.395402
175.36151,14.035952
175.63738,13.901962
175.91347,13.843139
176.18977,13.888894
176.46631,14.173195
176.74306,14.10784
177.02003,13.92158
177.29723,14.251613
177.57464,13.702637
177.85228,14.107829
178.13014,13.934633
178.40822,13.421583
178.68652,13.519595
