M/Z,Intensity
6.0142942,7.3006536
6.0459953,7.2941176
6.077918,7.2712418
6.1100622,7.2581699
6.142428,7.2581699
6.1750154,7.2679739
6.2078243,7.2189542
6.2408548,7.1437908
6.2741069,7.1339869
6.3075805,7.130719
6.3412757,7.1078431
6.3751925,7.0718954
6.4093308,7.0849673
6.4436907,7.1372549
6.4782721,7.127451
6.5130751,7.1143791
6.5480997,7.1895425
6.5833459,7.2058824
6.6188136,7.2156863
6.6545029,7.1862745
6.6904137,7.2058824
6.7265461,7.2222222
6.7629001,7.1960784
6.7994756,7.2156863
6.8362727,7.2352941
6.8732914,7.1960784
6.9105316,7.1830065
6.9479934,7.1960784
6.9856768,7.2287582
7.0235817,7.2156863
7.0617082,7.2156863
7.1000563,7.2189542
7.1386259,7.1568627
7.1774171,7.0947712
7.2164298,7.0718954
7.2556641,7.1045752
7.29512,7.1339869
7.3347975,7.127451
7.3746965,7.1405229
7.4148171,7.124183
7.4551592,7.1045752
7.4957229,7.0849673
7.5365082,7.120915
7.577515,7.1535948
7.6187434,7.1732026
7.6601934,7.1601307
7.7018649,7.1797386
7.743758,7.1928105
7.7858727,7.2026144
7.8282089,7.2026144
7.8707667,7.1960784
7.913546,7.1993464
7.956547,7.1699346
7.9997695,7.1535948
8.0432135,7.1405229
8.0868791,7.1470588
8.1307663,7.1372549
8.174875,7.1372549
8.2192054,7.1143791
8.2637572,7.1078431
8.3085307,7.1078431
8.3535257,7.0915033
8.3987422,7.0915033
8.4441804,7.0882353
8.4898401,7.0915033
8.5357214,7.0947712
8.5818242,7.1013072
8.6281486,7.1176471
8.6746945,7.130719
8.7214621,7.1437908
8.7684512,7.1601307
8.8156618,7.1666667
8.863094,7.1862745
8.9107478,7.1895425
8.9586232,7.1862745
9.0067201,7.1797386
9.0550386,7.2058824
9.1035786,7.2058824
9.1523402,7.2222222
9.2013234,7.2352941
9.2505281,7.251634
9.2999544,7.245098
9.3496023,7.2287582
9.3994717,7.2189542
9.4495627,7.1993464
9.4998753,7.1862745
9.5504094,7.1568627
9.6011651,7.130719
9.6521424,7.130719
9.7033412,7.1143791
9.7547616,7.1013072
9.8064036,7.1013072
9.8582671,7.0980392
9.9103522,7.0784314
9.9626588,7.0816993
10.015187,7.0849673
10.067937,7.0784314
10.120908,7.0915033
10.174101,7.0849673
10.227516,7.1045752
10.281152,7.1078431
10.335009,7.127451
10.389088,7.1143791
10.443389,7.130719
10.497911,7.124183
10.552655,7.1372549
10.607621,7.124183
10.662808,7.1503268
10.718216,7.1732026
10.773846,7.1437908
10.829698,7.1699346
10.885771,7.1830065
10.942066,7.1535948
10.998582,7.1535948
11.05532,7.1372549
11.11228,7.1339869
11.169461,7.120915
11.226864,7.1143791
11.284488,7.0849673
11.342334,7.1013072
11.400401,7.0947712
11.45869,7.0882353
11.5172,7.0915033
11.575932,7.1013072
11.634886,7.1078431
11.694061,7.1045752
11.753458,7.1111111
11.813076,7.1013072
11.872916,7.0947712
11.932977,7.0947712
11.99326,7.1143791
12.053765,7.1405229
12.114491,7.1535948
12.175439,7.1633987
12.236608,7.1699346
12.297999,7.1830065
12.359611,7.1862745
12.421445,7.1601307
12.483501,7.1732026
12.545778,7.1633987
12.608276,7.1666667
12.670997,7.1633987
12.733938,7.1732026
12.797102,7.1601307
12.860487,7.124183
12.924093,7.1143791
12.987921,7.1176471
13.051971,7.1176471
13.116242,7.1339869
13.180735,7.1176471
13.245449,7.1176471
13.310385,7.1176471
13.375542,7.120915
13.440921,7.1111111
13.506522,7.1176471
13.572344,7.1176471
13.638387,7.1339869
13.704653,7.1372549
13.771139,7.1633987
13.837848,7.1601307
13.904778,7.1568627
13.971929,7.1503268
14.039302,7.1503268
14.106897,7.1601307
14.174713,7.1568627
14.242751,7.1437908
14.31101,7.1568627
14.379491,7.1339869
14.448194,7.1176471
14.517118,7.1013072
14.586263,7.1111111
14.65563,7.1045752
14.725219,7.1176471
14.795029,7.1045752
14.865061,7.0947712
14.935315,7.1013072
15.00579,7.0915033
15.076486,7.0980392
15.147404,7.0915033
15.218544,7.0947712
15.289905,7.0849673
15.361488,7.1078431
15.433292,7.0947712
15.505318,7.1045752
15.577566,7.0980392
15.650035,7.1013072
15.722725,7.1045752
15.795638,7.1111111
15.868771,7.1405229
15.942127,7.127451
16.015703,7.124183
16.089502,7.130719
16.163522,7.127451
16.237764,7.127451
16.312227,7.120915
16.386911,7.1339869
16.461818,7.127451
16.536946,7.130719
16.612295,7.124183
16.687866,7.124183
16.763658,7.1176471
16.839673,7.1045752
16.915908,7.1013072
16.992365,7.0980392
17.069044,7.1013072
17.145945,7.1111111
17.223066,7.1045752
17.30041,7.120915
17.377975,7.1013072
17.455762,7.1013072
17.53377,7.0915033
17.612,7.0980392
17.690451,7.0980392
17.769124,7.1339869
17.848018,7.127451
17.927134,7.130719
18.006472,7.1339869
18.086031,7.120915
18.165812,7.1372549
18.245814,7.1470588
18.326038,7.1568627
18.406483,7.1633987
18.48715,7.1535948
18.568039,7.1535948
18.649149,7.1405229
18.73048,7.1437908
18.812034,7.1339869
18.893808,7.1013072
18.975805,7.124183
19.058023,7.127451
19.140462,7.127451
19.223123,7.0980392
19.306006,7.1078431
19.38911,7.127451
19.472436,7.1143791
19.555983,7.1078431
19.639752,7.1143791
19.723742,7.130719
19.807954,7.1176471
19.892388,7.1013072
19.977043,7.1013072
20.06192,7.0947712
20.147018,7.0882353
20.232338,7.1013072
20.317879,7.0980392
20.403642,7.1143791
20.489627,7.1078431
20.575833,7.1176471
20.66226,7.1339869
20.74891,7.1437908
20.83578,7.1339869
20.922873,7.1339869
21.010187,7.1405229
21.097722,7.1176471
21.185479,7.1111111
21.273458,7.120915
21.361658,7.1078431
21.45008,7.0915033
21.538723,7.1013072
21.627588,7.0980392
21.716674,7.0947712
21.805982,7.0915033
21.895512,7.1045752
21.985263,7.0980392
22.075236,7.0915033
22.16543,7.1045752
22.255846,7.1078431
22.346483,7.0980392
22.437342,7.1078431
22.528423,7.127451
22.619725,7.1372549
22.711248,7.1535948
22.802993,7.124183
22.89496,7.1372549
22.987149,7.1535948
23.079559,7.124183
23.17219,7.124183
23.265043,7.124183
23.358118,7.130719
23.451414,7.1372549
23.544932,7.1339869
23.638671,7.1568627
23.732632,7.1633987
23.826814,7.1601307
23.921218,7.1470588
24.015844,7.1568627
24.110691,7.1699346
24.205759,7.1437908
24.30105,7.124183
24.396561,7.124183
24.492295,7.120915
24.58825,7.1111111
24.684426,7.1111111
24.780824,7.0849673
24.877444,7.1045752
24.974285,7.1176471
25.071348,7.0980392
25.168632,7.1078431
25.266138,7.1045752
25.363866,7.1176471
25.461815,7.1111111
25.559985,7.1176471
25.658377,7.127451
25.756991,7.130719
25.855826,7.1437908
25.954883,7.127451
26.054162,7.1339869
26.153662,7.130719
26.253383,7.1176471
26.353326,7.120915
26.453491,7.1143791
26.553877,7.1143791
26.654485,7.1013072
26.755315,7.1111111
26.856365,7.0947712
26.957638,7.0882353
27.059132,7.1013072
27.160848,7.1078431
27.262785,7.1111111
27.364944,7.0947712
27.467324,7.1013072
27.569926,7.0980392
27.672749,7.0816993
27.775794,7.0915033
27.879061,7.1013072
27.982549,7.1111111
28.086259,7.124183
28.19019,7.124183
28.294343,7.120915
28.398717,7.1045752
28.503313,7.120915
28.608131,7.124183
28.71317,7.130719
28.818431,7.1601307
28.923913,7.1601307
29.029617,7.1405229
29.135542,7.1339869
29.241689,7.1339869
29.348057,7.124183
29.454647,7.120915
29.561459,7.120915
29.668492,7.124183
29.775747,7.1339869
29.883223,7.124183
29.990921,7.1176471
30.098841,7.0947712
30.206982,7.1078431
30.315344,7.1078431
30.423928,7.1078431
30.532734,7.1078431
30.641761,7.1176471
30.75101,7.1045752
30.860481,7.1143791
30.970173,7.1143791
31.080086,7.130719
31.190221,7.130719
31.300578,7.1437908
31.411156,7.1535948
31.521956,7.1470588
31.632977,7.1470588
31.74422,7.1470588
31.855685,7.1601307
31.967371,7.1372549
32.079278,7.1372549
32.191408,7.1437908
32.303758,7.124183
32.416331,7.1143791
32.529125,7.1045752
32.64214,7.120915
32.755377,7.1176471
32.868836,7.0947712
32.982516,7.1143791
33.096417,7.1013072
33.210541,7.1111111
33.324886,7.120915
33.439452,7.0980392
33.55424,7.1111111
33.669249,7.1111111
33.784481,7.0980392
33.899933,7.1045752
34.015607,7.1078431
34.131503,7.124183
34.247621,7.1111111
34.363959,7.0915033
34.48052,7.1111111
34.597302,7.120915
34.714306,7.1045752
34.831531,7.0947712
34.948978,7.1078431
35.066646,7.0947712
35.184536,7.1143791
35.302647,7.127451
35.42098,7.127451
35.539535,7.124183
35.658311,7.1176471
35.777309,7.120915
35.896528,7.130719
36.015969,7.1339869
36.135631,7.1503268
36.255515,7.1503268
36.375621,7.120915
36.495948,7.1045752
36.616496,7.1078431
36.737266,7.1013072
36.858258,7.1045752
36.979472,7.1078431
37.100907,7.1372549
37.222563,7.1111111
37.344441,7.1045752
37.466541,7.0980392
37.588862,7.1111111
37.711405,7.120915
37.834169,7.130719
37.957155,7.1045752
38.080362,7.1143791
38.203791,7.124183
38.327442,7.124183
38.451314,7.127451
38.575408,7.120915
38.699723,7.1339869
38.82426,7.124183
38.949018,7.124183
39.073998,7.1372549
39.199199,7.1437908
39.324623,7.127451
39.450267,7.120915
39.576133,7.1078431
39.702221,7.1176471
39.828531,7.1078431
39.955061,7.0947712
40.081814,7.0915033
40.208788,7.1111111
40.335984,7.1045752
40.463401,7.1078431
40.591039,7.1111111
40.7189,7.1143791
40.846982,7.1045752
40.975285,7.1568627
41.10381,7.1078431
41.232557,7.1045752
41.361525,7.120915
41.490714,7.1176471
41.620126,7.1176471
41.749758,7.124183
41.879613,7.1078431
42.009689,7.1111111
42.139986,7.1111111
42.270505,7.1176471
42.401246,7.1405229
42.532208,7.124183
42.663392,7.1111111
42.794797,7.124183
42.926424,7.120915
43.058273,7.1143791
43.190343,7.1111111
43.322634,7.1339869
43.455147,7.1372549
43.587882,7.124183
43.720838,7.120915
43.854016,7.1339869
43.987416,7.1045752
44.121037,7.1503268
44.254879,7.1143791
44.388943,7.1437908
44.523229,7.1013072
44.657736,7.1045752
44.792465,7.1176471
44.927415,7.1111111
45.062587,7.1143791
45.197981,7.124183
45.333596,7.1372549
45.469433,7.1503268
45.605491,7.1830065
45.741771,7.1568627
45.878272,7.1535948
46.014995,7.1568627
46.151939,7.1437908
46.289105,7.1535948
46.426493,7.1470588
46.564102,7.1601307
46.701933,7.1372549
46.839985,7.2679739
46.978259,7.1993464
47.116754,7.1633987
47.255471,7.1470588
47.39441,7.1437908
47.53357,7.1764706
47.672952,7.1633987
47.812555,7.1830065
47.95238,7.1568627
48.092426,7.1535948
48.232694,7.1437908
48.373183,7.1503268
48.513895,7.1470588
48.654827,7.1535948
48.795981,7.1535948
48.937357,7.1732026
49.078954,7.1633987
49.220773,7.1503268
49.362814,7.1372549
49.505076,7.1372549
49.647559,7.1405229
49.790265,7.130719
49.933191,7.1666667
50.076339,7.1764706
50.219709,7.1666667
50.363301,7.1503268
50.507114,7.1339869
50.651148,7.2124183
50.795404,7.1764706
50.939882,7.1633987
51.084581,7.1503268
51.229502,7.1568627
51.374644,7.1470588
51.520008,7.1503268
51.665594,7.1405229
51.811401,7.1470588
51.95743,7.2058824
52.10368,7.1699346
52.250151,7.1372549
52.396845,7.1045752
52.54376,7.1111111
52.690896,7.1143791
52.838254,7.124183
52.985834,7.127451
53.133635,7.1339869
53.281658,7.120915
53.429902,7.1601307
53.578368,7.130719
53.727055,7.1143791
53.875964,7.1111111
54.025095,7.1503268
54.174447,7.1568627
54.32402,7.1503268
54.473816,7.1405229
54.623832,7.1176471
54.774071,7.127451
54.924531,7.130719
55.075212,7.1372549
55.226115,7.2320261
55.37724,7.1732026
55.528586,7.1470588
55.680154,7.127451
55.831943,7.1176471
55.983954,7.1111111
56.136186,7.1176471
56.28864,7.1111111
56.441316,7.1339869
56.594213,7.130719
56.747332,7.1339869
56.900672,7.1339869
57.054234,7.1339869
57.208017,7.1503268
57.362022,7.124183
57.516249,7.1503268
57.670697,7.1568627
57.825366,7.1732026
57.980258,7.2222222
58.13537,7.1960784
58.290705,7.1993464
58.446261,7.1666667
58.602038,7.2091503
58.758037,7.1633987
58.914258,7.1503268
59.0707,7.1535948
59.227364,7.1797386
59.384249,7.1895425
59.541356,7.1568627
59.698684,7.1764706
59.856234,7.1699346
60.014006,7.1666667
60.171999,7.1895425
60.330214,7.1797386
60.48865,7.1862745
60.647308,7.254902
60.806187,7.1993464
60.965288,7.1895425
61.124611,7.1666667
61.284155,7.2222222
61.44392,7.2026144
61.603908,7.1797386
61.764116,7.1666667
61.924547,7.2058824
62.085199,7.1732026
62.246072,7.254902
62.407167,7.2222222
62.568484,7.2156863
62.730022,7.1666667
62.891782,7.1699346
63.053763,7.254902
63.215966,7.1862745
63.37839,7.2614379
63.541036,7.2875817
63.703904,7.1993464
63.866993,7.2156863
64.030304,7.2581699
64.193836,7.2189542
64.35759,7.1830065
64.521565,7.1862745
64.685762,7.1797386
64.850181,7.1830065
65.014821,7.251634
65.179682,7.2810458
65.344765,7.2254902
65.51007,7.1633987
65.675597,7.1633987
65.841344,7.251634
66.007314,7.2254902
66.173505,7.2614379
66.339918,7.2418301
66.506552,7.248366
66.673407,7.2189542
66.840485,7.3006536
67.007784,7.2320261
67.175304,7.2875817
67.343046,7.2091503
67.51101,7.1764706
67.679195,7.2352941
67.847601,7.2385621
68.01623,7.2254902
68.185079,7.3562092
68.354151,7.4084967
68.523444,7.3594771
68.692958,7.3333333
68.862694,7.3202614
69.032652,7.3398693
69.202831,7.3202614
69.373232,7.3104575
69.543854,7.4281046
69.714698,7.4150327
69.885764,7.379085
70.057051,7.4117647
70.228559,7.248366
70.400289,7.2875817
70.572241,7.3039216
70.744414,7.2614379
70.916809,7.3496732
71.089426,7.2614379
71.262264,7.2875817
71.435323,7.3496732
71.608604,7.2941176
71.782107,7.2287582
71.955831,7.2320261
72.129777,7.2189542
72.303944,7.254902
72.478333,7.3267974
72.652944,7.251634
72.827776,7.2254902
73.002829,7.1960784
73.178105,7.254902
73.353601,7.2287582
73.52932,7.251634
73.70526,7.2810458
73.881421,7.2810458
74.057804,7.2124183
74.234409,7.245098
74.411235,7.2222222
74.588283,7.254902
74.765552,7.2156863
74.943043,7.3137255
75.120755,7.2777778
75.298689,7.2124183
75.476845,7.2189542
75.655222,7.1993464
75.83382,7.2614379
76.012641,7.4313718
76.191682,7.3660131
76.370946,7.2941176
76.550431,7.3398693
76.730137,7.2908497
76.910065,7.2614379
77.090215,7.3758162
77.270586,7.2679739
77.451179,7.2516348
77.631993,7.4836593
77.813029,7.2777786
77.994286,7.519607
78.175765,7.4803922
78.357466,7.4313733
78.539388,7.7254894
78.721532,7.5915041
78.903897,7.7058824
79.086484,7.754902
79.269292,7.6503276
79.452322,7.8562084
79.635574,7.7908505
79.819047,7.9705874
80.002742,7.8660131
80.186658,7.8137255
80.370796,7.8921569
80.555155,7.8954248
80.739736,7.8169943
80.924538,7.9444444
81.109563,8.0130719
81.294808,8.0882353
81.480275,8.3169927
81.665964,8.1274518
81.851874,8.130719
82.038006,8.2908489
82.22436,8.094772
82.410935,8.2156863
82.597731,8.2581707
82.784749,8.6895401
82.971989,8.0620931
83.15945,8.1437916
83.347133,8.552286
83.535038,8.379085
83.723164,8.2973864
83.911511,8.5424829
84.10008,8.5490188
84.288871,8.2189558
84.477883,8.6045744
84.667117,8.5359477
84.856572,8.4607843
85.046249,8.4019608
85.236148,8.4673211
85.426268,8.6928097
85.616609,8.5882353
85.807172,8.5130719
85.997957,8.4183007
86.188964,8.3627467
86.380191,8.7810426
86.571641,8.0163423
86.763312,8.2287582
86.955204,8.5065344
87.147319,8.2418309
87.339654,8.405228
87.532211,8.369281
87.72499,8.3660131
87.917991,8.4411757
88.111213,8.1470604
88.304656,8.3431365
88.498321,8.1601315
88.692208,8.2418301
88.886316,8.2973856
89.080646,8.379085
89.275197,8.3398701
89.46997,8.5457508
89.664965,8.4444444
89.860181,8.2352949
90.055618,8.2352949
90.251277,8.4313718
90.447158,8.4379077
90.64326,8.1568635
90.839584,8.2581691
91.03613,8.1862761
91.232897,8.5032672
91.429885,8.6633971
91.627095,8.3529428
91.824527,8.6078415
92.02218,8.4052288
92.220055,8.1209166
92.418152,8.4346389
92.61647,8.2418301
92.815009,8.1143791
93.01377,7.9869297
93.212753,8.431371
93.411957,8.3267966
93.611383,8.078433
93.81103,8.1797378
94.010899,8.0718954
94.210989,8.0294118
94.411301,8.0326813
94.611835,8.601304
94.81259,8.199348
95.013567,8.2156863
95.214765,8.2222222
95.416185,8.1666667
95.617827,8.124183
95.81969,8.0849681
96.021774,8.2222222
96.22408,8.3039216
96.426608,8.3366013
96.629357,8.4117639
96.832328,8.2908505
97.03552,8.3398685
97.238934,8.1078439
97.44257,8.0555564
97.646427,8.1666667
97.850506,8.1830065
98.054806,8.2091487
98.259327,7.921571
98.464071,8.3169903
98.669036,7.9901977
98.874222,8.0915041
99.07963,8.3856185
99.28526,8.0457524
99.491111,7.8725514
99.697184,8.2254886
99.903478,8.1078447
100.10999,8.4084951
100.31673,8.3888897
100.52369,8.4999984
100.73087,8.2222238
100.93827,8.3921569
101.1459,8.4836617
101.35374,8.9150311
101.56181,9.0065344
101.7701,8.7222246
101.97861,9.0098031
102.18734,9.1078423
102.39629,8.973857
102.60547,9.0817009
102.81486,9.5457524
103.02448,10.107842
103.23432,10.287582
103.44438,10.666664
103.65466,10.493467
103.86517,11.075162
104.07589,11.303922
104.28684,11.519607
104.49801,11.56536
104.7094,11.843139
104.92101,12.392151
105.13284,11.725497
105.3449,12.339868
105.55718,12.715685
105.76967,12.689546
105.98239,13.333329
106.19533,13.022876
106.4085,12.745102
106.62188,13.271243
106.83549,14.045742
107.04931,12.898703
107.26336,13.748363
107.47763,13.915034
107.69213,14.33333
107.90684,14.225487
108.12178,13.66014
108.33693,14.849662
108.55231,14.019613
108.76791,14.078435
108.98373,14.581693
109.19978,13.843147
109.41604,14.722214
109.63253,14.271248
109.84923,14.895422
110.06616,14.947711
110.28332,14.696078
110.50069,14.549023
110.71828,14.852936
110.9361,14.359479
111.15413,14.212421
111.37239,14.486928
111.59087,14.784309
111.80958,14.339876
112.0285,15.003265
112.24764,15.147056
112.46701,14.764706
112.6866,14.490194
112.90641,13.859484
113.12644,14.212418
113.34669,14.549018
113.56717,14.676472
113.78786,15.15032
114.00878,14.71242
114.22992,14.411771
114.45128,15.07516
114.67286,15.29085
114.89467,15.519601
115.11669,14.774513
115.33894,14.601309
115.56141,14.656866
115.7841,15.205879
116.00701,15.359477
116.23014,15.457513
116.4535,15.075163
116.67707,14.751632
116.90087,14.179748
117.12489,15.016332
117.34913,14.591506
117.5736,14.705882
117.79828,14.885619
118.02318,14.918302
118.24831,15.176464
118.47366,14.509815
118.69923,15.549015
118.92502,15.99019
119.15104,15.483659
119.37727,14.81373
119.60373,14.915042
119.83041,16.336584
120.05731,15.313729
120.28443,14.666675
120.51177,15.094765
120.73934,14.549024
120.96712,14.666668
121.19513,14.944441
121.42336,14.741833
121.65181,14.901956
121.88048,14.457524
122.10938,14.97385
122.33849,14.614387
122.56783,15.196072
122.79739,14.973859
123.02717,15.254904
123.25717,15.643783
123.48739,14.986939
123.71784,15.663389
123.9485,15.130724
124.17939,15.215688
124.4105,15.464046
124.64183,15.016346
124.87338,15.25816
125.10516,14.320273
125.33716,14.797378
125.56937,14.388897
125.80181,14.990187
126.03447,14.401969
126.26735,14.794106
126.50046,13.954266
126.73378,15.245087
126.96733,15.169933
127.2011,14.84314
127.43509,14.954244
127.6693,14.503274
127.90373,14.758172
128.13839,15.18626
128.37326,13.915047
128.60836,14.336597
128.84368,14.166671
129.07922,14.470583
129.31498,14.300658
129.55097,14.640521
129.78717,14.820252
130.0236,13.973859
130.26025,13.509817
130.49712,14.343124
130.73421,13.875825
130.97152,14.281041
131.20906,14.140524
131.44682,14.241838
131.68479,15.153574
131.92299,13.869294
132.16141,13.849678
132.40006,14.40523
132.63892,15.094755
132.87801,14.084982
133.11732,14.529404
133.35684,14.215691
133.59659,14.369283
133.83657,14.725489
134.07676,14.87909
134.31718,15.496716
134.55781,14.614382
134.79867,14.104583
135.03975,14.411763
135.28105,14.558812
135.52258,13.598055
135.76432,14.12091
136.00629,14.241822
136.24847,13.545755
136.49088,13.107854
136.73351,13.705882
136.97637,14.333329
137.21944,14.480394
137.46274,14.709144
137.70625,14.307191
137.94999,14.05882
138.19395,13.5523
138.43814,14.153584
138.68254,13.784319
138.92716,13.774511
139.17201,13.8366
139.41708,13.826793
139.66237,13.372557
139.90788,13.620912
140.15361,13.588243
140.39957,14.209138
140.64574,13.673214
140.89214,14.12418
141.13876,14.320257
141.3856,14.111113
141.63266,13.990193
141.87995,13.601326
142.12745,14.758144
142.37518,13.836608
142.62313,13.480405
142.8713,14.111098
143.11969,13.735296
143.3683,13.535954
143.61714,13.803928
143.86619,14.535932
144.11547,14.022876
144.36497,13.542487
144.61469,13.264723
144.86463,14.300638
145.1148,14.117649
145.36518,14.035949
145.61579,14.075163
145.86662,14.130717
146.11767,14.114385
146.36894,14.594755
146.62044,13.898701
146.87215,13.843144
147.12409,14.225481
147.37625,13.93792
147.62863,14.43136
147.88123,14.003274
148.13405,14.098038
148.38709,14.127454
148.64036,14.372539
148.89385,13.895449
149.14756,15.127429
149.40149,14.784307
149.65564,13.951003
149.91001,14.663386
150.16461,14.480387
150.41943,13.93466
150.67447,14.754891
150.92973,14.794108
151.18521,14.13073
151.44091,14.222211
151.69683,13.575165
151.95298,13.058835
152.20935,13.307204
152.46594,14.529386
152.72275,13.986928
152.97978,13.408511
153.23704,13.754897
153.49451,13.745101
153.75221,13.950972
154.01013,13.663403
154.26827,13.715685
154.52663,13.640526
154.78522,13.74836
155.04402,13.493467
155.30305,13.398686
155.5623,12.89544
155.82177,13.362742
156.08146,13.614373
156.34137,13.447719
156.6015,13.712409
156.86186,13.398696
157.12244,13.241843
157.38324,13.869267
157.64426,13.575163
157.9055,13.297398
158.16696,13.781028
158.42865,13.176485
158.69056,13.441175
158.95269,13.578422
159.21504,13.124202
159.47761,13.81371
159.7404,13.571897
160.00342,13.434645
160.26665,13.539208
160.53011,13.192821
160.79379,13.457504
161.05769,12.977134
161.32181,13.049018
161.58616,13.026154
161.85072,13.614352
162.11551,12.702649
162.38052,13.728737
162.64575,13.601312
162.9112,13.741824
163.17688,13.53922
163.44277,13.630717
163.70889,13.660129
163.97523,13.62092
164.24179,13.879077
164.50857,13.748369
164.77557,13.800654
165.0428,13.888887
165.31024,13.89543
165.57791,14.176464
165.8458,14.117674
166.11391,15.480352
166.38224,14.748384
166.6508,14.921577
166.91957,15.477113
167.18857,15.418297
167.45779,15.23202
167.72723,14.712436
167.99689,15.084947
168.26677,14.447712
168.53688,13.787594
168.80721,13.738565
169.07775,13.862747
169.34852,14.084959
169.61952,13.885618
169.89073,13.516354
170.16216,13.823515
170.43382,13.454258
170.7057,13.56208
170.97779,13.137288
171.25012,14.267934
171.52266,13.500008
171.79542,13.117666
172.06841,13.643781
172.34161,13.735301
172.61504,14.150325
172.88869,14.467301
173.16256,13.928125
173.43666,14.320247
173.71097,14.052312
173.98551,14.882329
174.26027,14.653593
174.53525,14.333335
174.81045,14.104575
175.08587,13.859501
175.36151,14.679723
175.63738,14.777755
175.91347,13.911787
176.18977,14.058819
176.46631,13.973851
176.74306,13.66667
177.02003,13.529423
177.29723,13.872538
177.57464,13.751634
177.85228,13.6634
178.13014,13.627461
178.40822,13.990198
