M/Z,Intensity
5.5092748,7.0588235
5.5372093,7.0588235
5.5653653,7.0849673
5.593743,7.1078431
5.6223422,7.0947712
5.6511629,7.1143791
5.6802053,7.127451
5.7094692,7.1699346
5.7389546,7.2320261
5.7686617,7.2287582
5.7985902,7.2614379
5.8287404,7.2712418
5.8591121,7.2679739
5.8897054,7.3006536
5.9205202,7.3366013
5.9515567,7.3562092
5.9828146,7.3235294
6.0142942,7.3235294
6.0459953,7.3333333
6.077918,7.2712418
6.1100622,7.248366
6.142428,7.2712418
6.1750154,7.2614379
6.2078243,7.1666667
6.2408548,7.1111111
6.2741069,7.1143791
6.3075805,7.130719
6.3412757,7.0947712
6.3751925,7.0915033
6.4093308,7.1045752
6.4436907,7.1503268
6.4782721,7.127451
6.5130751,7.1078431
6.5480997,7.1895425
6.5833459,7.2385621
6.6188136,7.2287582
6.6545029,7.1928105
6.6904137,7.2026144
6.7265461,7.2385621
6.7629001,7.2287582
6.7994756,7.2026144
6.8362727,7.1862745
6.8732914,7.1993464
6.9105316,7.1568627
6.9479934,7.1666667
6.9856768,7.248366
7.0235817,7.2614379
7.0617082,7.2614379
7.1000563,7.2091503
7.1386259,7.1601307
7.1774171,7.1111111
7.2164298,7.0915033
7.2556641,7.1405229
7.29512,7.1535948
7.3347975,7.1405229
7.3746965,7.1143791
7.4148171,7.1111111
7.4551592,7.0915033
7.4957229,7.1078431
7.5365082,7.124183
7.577515,7.1503268
7.6187434,7.1830065
7.6601934,7.1699346
7.7018649,7.1764706
7.743758,7.1732026
7.7858727,7.1960784
7.8282089,7.2124183
7.8707667,7.2058824
7.913546,7.1666667
7.956547,7.1633987
7.9997695,7.1732026
8.0432135,7.1666667
8.0868791,7.1601307
8.1307663,7.1405229
8.174875,7.1143791
8.2192054,7.124183
8.2637572,7.120915
8.3085307,7.0915033
8.3535257,7.1078431
8.3987422,7.1078431
8.4441804,7.0980392
8.4898401,7.0915033
8.5357214,7.124183
8.5818242,7.124183
8.6281486,7.1176471
8.6746945,7.1339869
8.7214621,7.1633987
8.7684512,7.1437908
8.8156618,7.1470588
8.863094,7.1699346
8.9107478,7.1699346
8.9586232,7.1928105
9.0067201,7.2091503
9.0550386,7.2352941
9.1035786,7.245098
9.1523402,7.245098
9.2013234,7.2843137
9.2505281,7.2843137
9.2999544,7.2581699
9.3496023,7.251634
9.3994717,7.251634
9.4495627,7.251634
9.4998753,7.2189542
9.5504094,7.1993464
9.6011651,7.1732026
9.6521424,7.1470588
9.7033412,7.1143791
9.7547616,7.1078431
9.8064036,7.1045752
9.8582671,7.0947712
9.9103522,7.0882353
9.9626588,7.1045752
10.015187,7.0980392
10.067937,7.1013072
10.120908,7.1143791
10.174101,7.0915033
10.227516,7.0784314
10.281152,7.0947712
10.335009,7.1176471
10.389088,7.1339869
10.443389,7.1601307
10.497911,7.1601307
10.552655,7.1470588
10.607621,7.1503268
10.662808,7.1372549
10.718216,7.1568627
10.773846,7.1339869
10.829698,7.1503268
10.885771,7.1666667
10.942066,7.1568627
10.998582,7.1503268
11.05532,7.1535948
11.11228,7.130719
11.169461,7.124183
11.226864,7.120915
11.284488,7.127451
11.342334,7.1176471
11.400401,7.1045752
11.45869,7.0980392
11.5172,7.1045752
11.575932,7.0849673
11.634886,7.0915033
11.694061,7.0947712
11.753458,7.0947712
11.813076,7.1143791
11.872916,7.1013072
11.932977,7.1372549
11.99326,7.1503268
12.053765,7.1666667
12.114491,7.1699346
12.175439,7.1633987
12.236608,7.1732026
12.297999,7.1503268
12.359611,7.1633987
12.421445,7.1797386
12.483501,7.1797386
12.545778,7.1666667
12.608276,7.1764706
12.670997,7.1666667
12.733938,7.1601307
12.797102,7.1568627
12.860487,7.1339869
12.924093,7.1405229
12.987921,7.1176471
13.051971,7.120915
13.116242,7.1045752
13.180735,7.1078431
13.245449,7.1176471
13.310385,7.1111111
13.375542,7.124183
13.440921,7.1176471
13.506522,7.120915
13.572344,7.1143791
13.638387,7.1143791
13.704653,7.1437908
13.771139,7.1437908
13.837848,7.1633987
13.904778,7.1535948
13.971929,7.1797386
14.039302,7.1666667
14.106897,7.1568627
14.174713,7.1601307
14.242751,7.1601307
14.31101,7.1666667
14.379491,7.1535948
14.448194,7.130719
14.517118,7.127451
14.586263,7.130719
14.65563,7.120915
14.725219,7.1111111
14.795029,7.1143791
14.865061,7.1111111
14.935315,7.1045752
15.00579,7.0915033
15.076486,7.0882353
15.147404,7.0784314
15.218544,7.0784314
15.289905,7.1013072
15.361488,7.0947712
15.433292,7.1045752
15.505318,7.0980392
15.577566,7.124183
15.650035,7.1045752
15.722725,7.1078431
15.795638,7.1078431
15.868771,7.130719
15.942127,7.127451
16.015703,7.127451
16.089502,7.1437908
16.163522,7.1503268
16.237764,7.1339869
16.312227,7.127451
16.386911,7.127451
16.461818,7.1339869
16.536946,7.1568627
16.612295,7.1176471
16.687866,7.120915
16.763658,7.127451
16.839673,7.1372549
16.915908,7.1176471
16.992365,7.1078431
17.069044,7.1111111
17.145945,7.0882353
17.223066,7.0882353
17.30041,7.0947712
17.377975,7.1078431
17.455762,7.0915033
17.53377,7.1045752
17.612,7.124183
17.690451,7.1143791
17.769124,7.1176471
17.848018,7.130719
17.927134,7.1339869
18.006472,7.1470588
18.086031,7.1470588
18.165812,7.1470588
18.245814,7.1372549
18.326038,7.1437908
18.406483,7.1503268
18.48715,7.1405229
18.568039,7.1470588
18.649149,7.1405229
18.73048,7.1372549
18.812034,7.1372549
18.893808,7.120915
18.975805,7.1176471
19.058023,7.1176471
19.140462,7.0947712
19.223123,7.1013072
19.306006,7.1078431
19.38911,7.0947712
19.472436,7.0784314
19.555983,7.124183
19.639752,7.1013072
19.723742,7.0947712
19.807954,7.0980392
19.892388,7.1111111
19.977043,7.0980392
20.06192,7.0980392
20.147018,7.1013072
20.232338,7.1143791
20.317879,7.1176471
20.403642,7.1013072
20.489627,7.1111111
20.575833,7.120915
20.66226,7.1013072
20.74891,7.1111111
20.83578,7.1111111
20.922873,7.1143791
21.010187,7.1372549
21.097722,7.127451
21.185479,7.127451
21.273458,7.1339869
21.361658,7.1143791
21.45008,7.1111111
21.538723,7.1013072
21.627588,7.0915033
21.716674,7.0947712
21.805982,7.0915033
21.895512,7.0882353
21.985263,7.0915033
22.075236,7.0816993
22.16543,7.0980392
22.255846,7.1013072
22.346483,7.1045752
22.437342,7.0947712
22.528423,7.0947712
22.619725,7.1045752
22.711248,7.1078431
22.802993,7.120915
22.89496,7.124183
22.987149,7.1503268
23.079559,7.130719
23.17219,7.1372549
23.265043,7.1830065
23.358118,7.1797386
23.451414,7.1732026
23.544932,7.1633987
23.638671,7.1470588
23.732632,7.127451
23.826814,7.120915
23.921218,7.124183
24.015844,7.120915
24.110691,7.124183
24.205759,7.1045752
24.30105,7.1111111
24.396561,7.1111111
24.492295,7.1176471
24.58825,7.120915
24.684426,7.1045752
24.780824,7.120915
24.877444,7.127451
24.974285,7.124183
25.071348,7.1143791
25.168632,7.127451
25.266138,7.124183
25.363866,7.124183
25.461815,7.120915
25.559985,7.120915
25.658377,7.1437908
25.756991,7.130719
25.855826,7.1437908
25.954883,7.1143791
26.054162,7.127451
26.153662,7.1143791
26.253383,7.1339869
26.353326,7.130719
26.453491,7.127451
26.553877,7.1437908
26.654485,7.1078431
26.755315,7.120915
26.856365,7.1143791
26.957638,7.1078431
27.059132,7.1078431
27.160848,7.1111111
27.262785,7.1078431
27.364944,7.1176471
27.467324,7.1143791
27.569926,7.120915
27.672749,7.1078431
27.775794,7.124183
27.879061,7.124183
27.982549,7.1111111
28.086259,7.120915
28.19019,7.1143791
28.294343,7.1111111
28.398717,7.1143791
28.503313,7.1111111
28.608131,7.124183
28.71317,7.120915
28.818431,7.127451
28.923913,7.1143791
29.029617,7.127451
29.135542,7.130719
29.241689,7.1176471
29.348057,7.130719
29.454647,7.127451
29.561459,7.124183
29.668492,7.127451
29.775747,7.127451
29.883223,7.120915
29.990921,7.124183
30.098841,7.120915
30.206982,7.127451
30.315344,7.1045752
30.423928,7.1013072
30.532734,7.1078431
30.641761,7.1339869
30.75101,7.1143791
30.860481,7.120915
30.970173,7.120915
31.080086,7.1339869
31.190221,7.1078431
31.300578,7.127451
31.411156,7.1339869
31.521956,7.1405229
31.632977,7.1405229
31.74422,7.1405229
31.855685,7.1503268
31.967371,7.1405229
32.079278,7.1143791
32.191408,7.1437908
32.303758,7.1339869
32.416331,7.1503268
32.529125,7.124183
32.64214,7.120915
32.755377,7.1143791
32.868836,7.1143791
32.982516,7.1176471
33.096417,7.120915
33.210541,7.1078431
33.324886,7.1013072
33.439452,7.0947712
33.55424,7.0980392
33.669249,7.1013072
33.784481,7.1176471
33.899933,7.1176471
34.015607,7.1045752
34.131503,7.1176471
34.247621,7.130719
34.363959,7.124183
34.48052,7.120915
34.597302,7.1045752
34.714306,7.1078431
34.831531,7.1045752
34.948978,7.1013072
35.066646,7.1078431
35.184536,7.124183
35.302647,7.1339869
35.42098,7.1143791
35.539535,7.127451
35.658311,7.1143791
35.777309,7.0980392
35.896528,7.1143791
36.015969,7.1045752
36.135631,7.0980392
36.255515,7.0947712
36.375621,7.1045752
36.495948,7.120915
36.616496,7.1111111
36.737266,7.1013072
36.858258,7.1339869
36.979472,7.124183
37.100907,7.1176471
37.222563,7.1078431
37.344441,7.1176471
37.466541,7.1143791
37.588862,7.1045752
37.711405,7.1013072
37.834169,7.120915
37.957155,7.1078431
38.080362,7.1045752
38.203791,7.1176471
38.327442,7.1143791
38.451314,7.1111111
38.575408,7.120915
38.699723,7.1339869
38.82426,7.1143791
38.949018,7.1078431
39.073998,7.1143791
39.199199,7.1176471
39.324623,7.1078431
39.450267,7.0980392
39.576133,7.1111111
39.702221,7.1111111
39.828531,7.1176471
39.955061,7.124183
40.081814,7.127451
40.208788,7.1111111
40.335984,7.1045752
40.463401,7.1078431
40.591039,7.124183
40.7189,7.1111111
40.846982,7.1013072
40.975285,7.0947712
41.10381,7.1045752
41.232557,7.120915
41.361525,7.120915
41.490714,7.124183
41.620126,7.1045752
41.749758,7.124183
41.879613,7.124183
42.009689,7.1339869
42.139986,7.1372549
42.270505,7.127451
42.401246,7.1143791
42.532208,7.120915
42.663392,7.0947712
42.794797,7.1111111
42.926424,7.1503268
43.058273,7.124183
43.190343,7.1437908
43.322634,7.130719
43.455147,7.1339869
43.587882,7.1143791
43.720838,7.120915
43.854016,7.1339869
43.987416,7.1437908
44.121037,7.1732026
44.254879,7.1339869
44.388943,7.1503268
44.523229,7.124183
44.657736,7.1503268
44.792465,7.1470588
44.927415,7.1633987
45.062587,7.1633987
45.197981,7.1862745
45.333596,7.1862745
45.469433,7.1666667
45.605491,7.127451
45.741771,7.1078431
45.878272,7.1339869
46.014995,7.1764706
46.151939,7.1895425
46.289105,7.2124183
46.426493,7.1960784
46.564102,7.2385621
46.701933,7.1568627
46.839985,7.1437908
46.978259,7.2320261
47.116754,7.1960784
47.255471,7.1601307
47.39441,7.1633987
47.53357,7.1372549
47.672952,7.1633987
47.812555,7.1993464
47.95238,7.1960784
48.092426,7.1601307
48.232694,7.1470588
48.373183,7.1568627
48.513895,7.1470588
48.654827,7.1437908
48.795981,7.1339869
48.937357,7.1797386
49.078954,7.1993464
49.220773,7.1372549
49.362814,7.1535948
49.505076,7.1666667
49.647559,7.1699346
49.790265,7.1895425
49.933191,7.2418301
50.076339,7.1732026
50.219709,7.1862745
50.363301,7.1601307
50.507114,7.1470588
50.651148,7.1666667
50.795404,7.2254902
50.939882,7.1503268
51.084581,7.1928105
51.229502,7.1503268
51.374644,7.1666667
51.520008,7.130719
51.665594,7.1503268
51.811401,7.1830065
51.95743,7.1437908
52.10368,7.1862745
52.250151,7.1470588
52.396845,7.1732026
52.54376,7.1633987
52.690896,7.1601307
52.838254,7.1503268
52.985834,7.1437908
53.133635,7.1732026
53.281658,7.1568627
53.429902,7.1339869
53.578368,7.1666667
53.727055,7.120915
53.875964,7.1339869
54.025095,7.1732026
54.174447,7.2156863
54.32402,7.1633987
54.473816,7.1633987
54.623832,7.1797386
54.774071,7.1405229
54.924531,7.1862745
55.075212,7.1437908
55.226115,7.1535948
55.37724,7.1633987
55.528586,7.1830065
55.680154,7.1732026
55.831943,7.1601307
55.983954,7.1928105
56.136186,7.1568627
56.28864,7.1960784
56.441316,7.1503268
56.594213,7.1503268
56.747332,7.1666667
56.900672,7.1633987
57.054234,7.1993464
57.208017,7.1764706
57.362022,7.1895425
57.516249,7.245098
57.670697,7.1601307
57.825366,7.1862745
57.980258,7.1633987
58.13537,7.2222222
58.290705,7.1732026
58.446261,7.1862745
58.602038,7.1437908
58.758037,7.245098
58.914258,7.2973856
59.0707,7.2222222
59.227364,7.1830065
59.384249,7.1993464
59.541356,7.245098
59.698684,7.248366
59.856234,7.1830065
60.014006,7.1895425
60.171999,7.2026144
60.330214,7.1895425
60.48865,7.1633987
60.647308,7.1503268
60.806187,7.1895425
60.965288,7.1895425
61.124611,7.1601307
61.284155,7.1699346
61.44392,7.1928105
61.603908,7.2254902
61.764116,7.3039216
61.924547,7.2287582
62.085199,7.2026144
62.246072,7.1732026
62.407167,7.2320261
62.568484,7.1732026
62.730022,7.1993464
62.891782,7.2124183
63.053763,7.1960784
63.215966,7.2320261
63.37839,7.1928105
63.541036,7.2189542
63.703904,7.3169935
63.866993,7.2875817
64.030304,7.2091503
64.193836,7.1699346
64.35759,7.1470588
64.521565,7.1993464
64.685762,7.1797386
64.850181,7.2418301
65.014821,7.2581699
65.179682,7.1699346
65.344765,7.1960784
65.51007,7.2091503
65.675597,7.2189542
65.841344,7.2614379
66.007314,7.2320261
66.173505,7.3039216
66.339918,7.2908497
66.506552,7.3660131
66.673407,7.251634
66.840485,7.2875817
67.007784,7.251634
67.175304,7.2320261
67.343046,7.251634
67.51101,7.1960784
67.679195,7.3006536
67.847601,7.2647059
68.01623,7.3039216
68.185079,7.3562092
68.354151,7.3496732
68.523444,7.3660131
68.692958,7.379085
68.862694,7.3660131
69.032652,7.4117647
69.202831,7.4509804
69.373232,7.375817
69.543854,7.4346405
69.714698,7.4542484
69.885764,7.3464052
70.057051,7.3366013
70.228559,7.3071895
70.400289,7.3137255
70.572241,7.3071895
70.744414,7.3431373
70.916809,7.3921569
71.089426,7.3169935
71.262264,7.2843137
71.435323,7.248366
71.608604,7.3921569
71.782107,7.3366013
71.955831,7.2352941
72.129777,7.245098
72.303944,7.3137255
72.478333,7.2647059
72.652944,7.2777778
72.827776,7.3464052
73.002829,7.2712418
73.178105,7.3333333
73.353601,7.2777778
73.52932,7.3071895
73.70526,7.3660131
73.881421,7.2875817
74.057804,7.3300654
74.234409,7.2875817
74.411235,7.2581699
74.588283,7.2614379
74.765552,7.3431373
74.943043,7.2843137
75.120755,7.2091503
75.298689,7.2581699
75.476845,7.2124183
75.655222,7.2745098
75.83382,7.3300654
76.012641,7.3202614
76.191682,7.3202614
76.370946,7.3954248
76.550431,7.4542484
76.730137,7.4738562
76.910065,7.5359469
77.090215,7.3366013
77.270586,7.3333333
77.451179,7.4999992
77.631993,7.3954248
77.813029,7.4411765
77.994286,7.5326797
78.175765,7.5980392
78.357466,7.5130719
78.539388,7.5915033
78.721532,7.6437901
78.903897,7.4575179
79.086484,8.04575
79.269292,7.8267982
79.452322,7.8104575
79.635574,7.8071903
79.819047,8.0130711
80.002742,7.8594779
80.186658,7.9803922
80.370796,8.1045744
80.555155,7.970589
80.739736,8.0686275
80.924538,8.2124175
81.109563,8.0457516
81.294808,7.9411773
81.480275,8.150326
81.665964,8.1437908
81.851874,8.101308
82.038006,8.5163391
82.22436,8.5882337
82.410935,8.1176487
82.597731,8.4542476
82.784749,8.369281
82.971989,8.4019608
83.15945,8.5228758
83.347133,8.6176463
83.535038,8.320263
83.723164,8.5588235
83.911511,8.7352941
84.10008,8.8071887
84.288871,8.5522892
84.477883,8.8790834
84.667117,8.4640539
84.856572,8.6633971
85.046249,8.2973872
85.236148,8.4248366
85.426268,8.529411
85.616609,8.3104583
85.807172,8.3594779
85.997957,8.7058816
86.188964,8.8137247
86.380191,8.5653611
86.571641,8.8431365
86.763312,8.7026144
86.955204,8.647058
87.147319,8.4084983
87.339654,8.624183
87.532211,8.9084951
87.72499,8.5555564
87.917991,8.5326797
88.111213,8.5915025
88.304656,8.346406
88.498321,8.3300654
88.692208,8.2352957
88.886316,8.7614355
89.080646,8.5849681
89.275197,8.653594
89.46997,8.4575171
89.664965,8.5849673
89.860181,8.6078423
90.055618,8.2810481
90.251277,8.6601283
90.447158,8.3071911
90.64326,8.3660131
90.839584,8.5032672
91.03613,8.4215686
91.232897,8.3627451
91.429885,8.3562092
91.627095,8.379085
91.824527,8.4084959
92.02218,8.2450988
92.220055,8.3039216
92.418152,8.2679739
92.61647,8.1895433
92.815009,8.3823529
93.01377,8.5130727
93.212753,8.8594763
93.411957,9.0359461
93.611383,8.7581699
93.81103,8.5130735
94.010899,8.6928097
94.210989,8.5522868
94.411301,8.2156887
94.611835,8.6111095
94.81259,8.647058
95.013567,8.3888897
95.214765,8.4183007
95.416185,8.5196078
95.617827,8.653594
95.81969,8.6732034
96.021774,8.820259
96.22408,8.3594787
96.426608,8.4019616
96.629357,8.5816978
96.832328,8.4281054
97.03552,8.3954248
97.238934,8.3333341
97.44257,8.5163391
97.646427,8.4052304
97.850506,8.6699322
98.054806,8.4150343
98.259327,8.5359461
98.464071,8.2352965
98.669036,8.5653571
98.874222,8.3627459
99.07963,8.4248374
99.28526,8.6437893
99.491111,8.5163407
99.697184,8.6013056
99.903478,8.375817
100.10999,8.0718986
100.31673,8.4803914
100.52369,8.6209142
100.73087,8.5588251
100.93827,8.9052272
101.1459,8.9084967
101.35374,8.8562092
101.56181,8.8921561
101.7701,8.7124199
101.97861,8.8594787
102.18734,9.2843105
102.39629,9.0686306
102.60547,9.5620891
102.81486,9.4771282
103.02448,10.241828
103.23432,10.519608
103.44438,10.849674
103.65466,11.43137
103.86517,11.454247
104.07589,11.218957
104.28684,11.627455
104.49801,12.94444
104.7094,13.196078
104.92101,13.529407
105.13284,12.905239
105.3449,14.392146
105.55718,13.741836
105.76967,14.333333
105.98239,14.784314
106.19533,15.186268
106.4085,14.470595
106.62188,15.009802
106.83549,15.251628
107.04931,14.303926
107.26336,14.395426
107.47763,14.774511
107.69213,15.421567
107.90684,15.611111
108.12178,15.764703
108.33693,15.356211
108.55231,15.140523
108.76791,14.869287
108.98373,15.682999
109.19978,15.104582
109.41604,15.758165
109.63253,15.53268
109.84923,15.209157
110.06616,16.163396
110.28332,16.447706
110.50069,15.581707
110.71828,16.258168
110.9361,16.79084
111.15413,15.686286
111.37239,16.650316
111.59087,15.571902
111.80958,15.529417
112.0285,16.215675
112.24764,14.911773
112.46701,15.026147
112.6866,15.689539
112.90641,15.696078
113.12644,15.588238
113.34669,15.879085
113.56717,16.081703
113.78786,16.77777
114.00878,16.258172
114.22992,15.885626
114.45128,16.241825
114.67286,15.846408
114.89467,16.071887
115.11669,15.022887
115.33894,15.751628
115.56141,15.571897
115.7841,15.614385
116.00701,16.647049
116.23014,16.101306
116.4535,15.35949
116.67707,16.607835
116.90087,16.562087
117.12489,15.882364
117.34913,16.787571
117.5736,16.029421
117.79828,16.60784
118.02318,16.761436
118.24831,16.722222
118.47366,16.630717
118.69923,16.39543
118.92502,16.879085
119.15104,17.421565
119.37727,17.45424
119.60373,16.45426
119.83041,17.111106
120.05731,17.153598
120.28443,17.601299
120.51177,17.022881
120.73934,17.019609
120.96712,17.140518
121.19513,16.63726
121.42336,16.794118
121.65181,17.01634
121.88048,17.143792
122.10938,17.447706
122.33849,16.888897
122.56783,17.274499
122.79739,16.143807
123.02717,17.013075
123.25717,18.267956
123.48739,17.297389
123.71784,16.748372
123.9485,16.908492
124.17939,16.51307
124.4105,15.866026
124.64183,16.781039
124.87338,16.921565
125.10516,16.718957
125.33716,16.816993
125.56937,16.875815
125.80181,16.647054
126.03447,15.872552
126.26735,15.535956
126.50046,16.133976
126.73378,15.385629
126.96733,15.558833
127.2011,16.8562
127.43509,16.960776
127.6693,16.127457
127.90373,16.032678
128.13839,15.833343
128.37326,16.660116
128.60836,15.87256
128.84368,16.251631
129.07922,16.202616
129.31498,16.395415
129.55097,15.601312
129.78717,15.418312
130.0236,16.379074
130.26025,16.147062
130.49712,16.313718
130.73421,15.6438
130.97152,16.068629
131.20906,16.640518
131.44682,16.683003
131.68479,16.320261
131.92299,15.931374
132.16141,15.660132
132.40006,15.562095
132.63892,15.735289
132.87801,15.477131
133.11732,15.908495
133.35684,16.124183
133.59659,16.395415
133.83657,15.705889
134.07676,15.643796
134.31718,16.029401
134.55781,15.366031
134.79867,16.43462
135.03975,15.532685
135.28105,15.035954
135.52258,15.232023
135.76432,15.166668
136.00629,15.284311
136.24847,15.163402
136.49088,15.290853
136.73351,15.666652
136.97637,14.764725
137.21944,15.702605
137.46274,15.758164
137.70625,15.228766
137.94999,15.49999
138.19395,14.852951
138.43814,15.11765
138.68254,15.627437
138.92716,14.803944
139.17201,15.980373
139.41708,15.434647
139.66237,15.506536
139.90788,15.54902
140.15361,15.633974
140.39957,14.565366
140.64574,14.058839
140.89214,14.92809
141.13876,14.532693
141.3856,15.225477
141.63266,14.862751
141.87995,15.016345
142.12745,15.529394
142.37518,14.624199
142.62313,15.0719
142.8713,15.90195
143.11969,15.820257
143.3683,15.388898
143.61714,15.738551
143.86619,15.153592
144.11547,14.336625
144.36497,15.392133
144.61469,14.568643
144.86463,15.02942
145.1148,16.104558
145.36518,15.748363
145.61579,15.153609
145.86662,15.647052
146.11767,15.604575
146.36894,15.542485
146.62044,15.624188
146.87215,16.0915
147.12409,16.284306
147.37625,15.820268
147.62863,15.839869
147.88123,15.826793
148.13405,15.424848
148.38709,15.790846
148.64036,15.934631
148.89385,15.418307
149.14756,15.33007
149.40149,15.558824
149.65564,15.767974
149.91001,15.924833
150.16461,15.866015
150.41943,15.915036
150.67447,16.238556
150.92973,16.101291
151.18521,14.852964
151.44091,15.133985
151.69683,15.352941
151.95298,15.617631
152.20935,14.823542
152.46594,14.852936
152.72275,14.549029
152.97978,14.905229
153.23704,15.290839
153.49451,14.905222
153.75221,14.127478
154.01013,15.088221
154.26827,15.10785
154.52663,15.526137
154.78522,15.526141
155.04402,15.274513
155.30305,15.235301
155.5623,15.56208
155.82177,15.192807
156.08146,14.614395
156.34137,15.062066
156.6015,13.901991
156.86186,14.617636
157.12244,14.6634
157.38324,14.826797
157.64426,14.96732
157.9055,15.065356
158.16696,14.967328
158.42865,15.385607
158.69056,14.921569
158.95269,14.441184
159.21504,14.431387
159.47761,15.303901
159.7404,14.973853
160.00342,14.464057
160.26665,14.271247
160.53011,14.36601
160.79379,14.238564
161.05769,14.176477
161.32181,14.503268
161.58616,14.839855
161.85072,14.372557
162.11551,14.356211
162.38052,14.450974
162.64575,14.16667
162.9112,14.04902
163.17688,13.92158
163.44277,14.385618
163.70889,14.686262
163.97523,14.317011
164.24179,14.869265
164.50857,14.598057
164.77557,15.241824
165.0428,15.539224
165.31024,16.281033
165.57791,16.316981
165.8458,15.709174
166.11391,16.352928
166.38224,16.310469
166.6508,16.833305
166.91957,15.905257
167.18857,16.464035
167.45779,16.163408
167.72723,16.313698
167.99689,15.09481
168.26677,15.80717
168.53688,15.54575
168.80721,15.218949
169.07775,14.653616
169.34852,15.124165
169.61952,14.702619
169.89073,14.526157
170.16216,14.967307
170.43382,14.81047
170.7057,15.303893
170.97779,14.385658
171.25012,15.196054
171.52266,14.895444
171.79542,15.496708
172.06841,14.973872
172.34161,15.209147
172.61504,15.310462
172.88869,15.624162
173.16256,14.996729
173.43666,14.24187
173.71097,15.326773
173.98551,15.343153
174.26027,16.101256
174.53525,14.562131
174.81045,14.817001
175.08587,15.464033
175.36151,15.254935
175.63738,16.552222
175.91347,14.973909
176.18977,15.709118
176.46631,15.058857
176.74306,15.852932
177.02003,16.264682
177.29723,15.617673
177.57464,16.094738
177.85228,15.130751
178.13014,15.555533
178.40822,15.026153
178.68652,14.908508
