M/Z,Intensity
5.7985902,7.2614379
5.8287404,7.2712418
5.8591121,7.2908497
5.8897054,7.3333333
5.9205202,7.3366013
5.9515567,7.3267974
5.9828146,7.3202614
6.0142942,7.3333333
6.0459953,7.3169935
6.077918,7.2712418
6.1100622,7.2189542
6.142428,7.2287582
6.1750154,7.248366
6.2078243,7.1928105
6.2408548,7.1503268
6.2741069,7.130719
6.3075805,7.124183
6.3412757,7.1143791
6.3751925,7.1111111
6.4093308,7.1045752
6.4436907,7.127451
6.4782721,7.1372549
6.5130751,7.120915
6.5480997,7.1470588
6.5833459,7.2222222
6.6188136,7.251634
6.6545029,7.1895425
6.6904137,7.1862745
6.7265461,7.2124183
6.7629001,7.2189542
6.7994756,7.1830065
6.8362727,7.1830065
6.8732914,7.2222222
6.9105316,7.1830065
6.9479934,7.1797386
6.9856768,7.1764706
7.0235817,7.2647059
7.0617082,7.2777778
7.1000563,7.2156863
7.1386259,7.1666667
7.1774171,7.0947712
7.2164298,7.0882353
7.2556641,7.0915033
7.29512,7.127451
7.3347975,7.1601307
7.3746965,7.130719
7.4148171,7.1111111
7.4551592,7.1013072
7.4957229,7.0947712
7.5365082,7.1176471
7.577515,7.130719
7.6187434,7.1764706
7.6601934,7.1601307
7.7018649,7.1470588
7.743758,7.1405229
7.7858727,7.1601307
7.8282089,7.1764706
7.8707667,7.1862745
7.913546,7.1764706
7.956547,7.1764706
7.9997695,7.1568627
8.0432135,7.1503268
8.0868791,7.1437908
8.1307663,7.130719
8.174875,7.120915
8.2192054,7.1078431
8.2637572,7.0947712
8.3085307,7.0915033
8.3535257,7.0980392
8.3987422,7.1111111
8.4441804,7.0915033
8.4898401,7.0882353
8.5357214,7.120915
8.5818242,7.1176471
8.6281486,7.124183
8.6746945,7.1405229
8.7214621,7.1535948
8.7684512,7.1633987
8.8156618,7.1666667
8.863094,7.1830065
8.9107478,7.1895425
8.9586232,7.1960784
9.0067201,7.1928105
9.0550386,7.1960784
9.1035786,7.2320261
9.1523402,7.2418301
9.2013234,7.251634
9.2505281,7.2745098
9.2999544,7.2712418
9.3496023,7.245098
9.3994717,7.2320261
9.4495627,7.2189542
9.4998753,7.2091503
9.5504094,7.1960784
9.6011651,7.1633987
9.6521424,7.1405229
9.7033412,7.1078431
9.7547616,7.0915033
9.8064036,7.0816993
9.8582671,7.0849673
9.9103522,7.0751634
9.9626588,7.0915033
10.015187,7.0882353
10.067937,7.0915033
10.120908,7.0947712
10.174101,7.0849673
10.227516,7.0816993
10.281152,7.0915033
10.335009,7.1111111
10.389088,7.1339869
10.443389,7.127451
10.497911,7.130719
10.552655,7.120915
10.607621,7.1339869
10.662808,7.1437908
10.718216,7.1601307
10.773846,7.1633987
10.829698,7.1601307
10.885771,7.1405229
10.942066,7.1437908
10.998582,7.1372549
11.05532,7.1176471
11.11228,7.130719
11.169461,7.124183
11.226864,7.1111111
11.284488,7.120915
11.342334,7.1013072
11.400401,7.0980392
11.45869,7.0882353
11.5172,7.0751634
11.575932,7.0849673
11.634886,7.0947712
11.694061,7.0849673
11.753458,7.0915033
11.813076,7.1078431
11.872916,7.1111111
11.932977,7.1078431
11.99326,7.120915
12.053765,7.1470588
12.114491,7.130719
12.175439,7.1470588
12.236608,7.1568627
12.297999,7.1666667
12.359611,7.1568627
12.421445,7.1503268
12.483501,7.1372549
12.545778,7.124183
12.608276,7.130719
12.670997,7.1601307
12.733938,7.1535948
12.797102,7.1372549
12.860487,7.1666667
12.924093,7.1339869
12.987921,7.120915
13.051971,7.130719
13.116242,7.1339869
13.180735,7.1339869
13.245449,7.124183
13.310385,7.120915
13.375542,7.1176471
13.440921,7.1143791
13.506522,7.124183
13.572344,7.1503268
13.638387,7.1470588
13.704653,7.1535948
13.771139,7.1470588
13.837848,7.1568627
13.904778,7.1699346
13.971929,7.1568627
14.039302,7.1732026
14.106897,7.1764706
14.174713,7.1633987
14.242751,7.1568627
14.31101,7.1601307
14.379491,7.1503268
14.448194,7.1470588
14.517118,7.1339869
14.586263,7.120915
14.65563,7.1176471
14.725219,7.0915033
14.795029,7.1078431
14.865061,7.0980392
14.935315,7.0915033
15.00579,7.0915033
15.076486,7.0718954
15.147404,7.0849673
15.218544,7.0849673
15.289905,7.0849673
15.361488,7.0947712
15.433292,7.1111111
15.505318,7.0980392
15.577566,7.1013072
15.650035,7.127451
15.722725,7.130719
15.795638,7.1339869
15.868771,7.124183
15.942127,7.120915
16.015703,7.1503268
16.089502,7.1437908
16.163522,7.1568627
16.237764,7.1732026
16.312227,7.1405229
16.386911,7.1437908
16.461818,7.1437908
16.536946,7.130719
16.612295,7.127451
16.687866,7.1372549
16.763658,7.1045752
16.839673,7.1111111
16.915908,7.1045752
16.992365,7.0980392
17.069044,7.0980392
17.145945,7.1111111
17.223066,7.1176471
17.30041,7.124183
17.377975,7.130719
17.455762,7.1372549
17.53377,7.1339869
17.612,7.1176471
17.690451,7.120915
17.769124,7.127451
17.848018,7.1372549
17.927134,7.1339869
18.006472,7.1503268
18.086031,7.1437908
18.165812,7.1535948
18.245814,7.1568627
18.326038,7.1405229
18.406483,7.1568627
18.48715,7.1601307
18.568039,7.1601307
18.649149,7.1535948
18.73048,7.1503268
18.812034,7.1339869
18.893808,7.1437908
18.975805,7.1535948
19.058023,7.127451
19.140462,7.1143791
19.223123,7.1143791
19.306006,7.1143791
19.38911,7.1437908
19.472436,7.1111111
19.555983,7.1045752
19.639752,7.0980392
19.723742,7.1111111
19.807954,7.124183
19.892388,7.1111111
19.977043,7.1111111
20.06192,7.1176471
20.147018,7.1176471
20.232338,7.1111111
20.317879,7.1176471
20.403642,7.1111111
20.489627,7.130719
20.575833,7.1143791
20.66226,7.1372549
20.74891,7.130719
20.83578,7.124183
20.922873,7.124183
21.010187,7.1405229
21.097722,7.1405229
21.185479,7.127451
21.273458,7.1111111
21.361658,7.1045752
21.45008,7.1045752
21.538723,7.1078431
21.627588,7.1045752
21.716674,7.124183
21.805982,7.1176471
21.895512,7.1176471
21.985263,7.120915
22.075236,7.1176471
22.16543,7.1143791
22.255846,7.1339869
22.346483,7.1176471
22.437342,7.1111111
22.528423,7.1078431
22.619725,7.1437908
22.711248,7.124183
22.802993,7.1078431
22.89496,7.1372549
22.987149,7.1437908
23.079559,7.124183
23.17219,7.1633987
23.265043,7.1633987
23.358118,7.1764706
23.451414,7.1633987
23.544932,7.1699346
23.638671,7.1601307
23.732632,7.1535948
23.826814,7.1503268
23.921218,7.1503268
24.015844,7.1535948
24.110691,7.130719
24.205759,7.130719
24.30105,7.1078431
24.396561,7.1111111
24.492295,7.1078431
24.58825,7.124183
24.684426,7.1143791
24.780824,7.124183
24.877444,7.130719
24.974285,7.130719
25.071348,7.1078431
25.168632,7.1045752
25.266138,7.0980392
25.363866,7.0980392
25.461815,7.124183
25.559985,7.124183
25.658377,7.127451
25.756991,7.1176471
25.855826,7.124183
25.954883,7.124183
26.054162,7.127451
26.153662,7.130719
26.253383,7.1437908
26.353326,7.1339869
26.453491,7.127451
26.553877,7.124183
26.654485,7.127451
26.755315,7.1143791
26.856365,7.1078431
26.957638,7.0915033
27.059132,7.0882353
27.160848,7.1111111
27.262785,7.1111111
27.364944,7.1078431
27.467324,7.0882353
27.569926,7.0784314
27.672749,7.0915033
27.775794,7.0980392
27.879061,7.0980392
27.982549,7.0980392
28.086259,7.0980392
28.19019,7.1045752
28.294343,7.1143791
28.398717,7.1437908
28.503313,7.1503268
28.608131,7.1372549
28.71317,7.1437908
28.818431,7.1568627
28.923913,7.1503268
29.029617,7.1666667
29.135542,7.1601307
29.241689,7.1601307
29.348057,7.1372549
29.454647,7.1437908
29.561459,7.1437908
29.668492,7.127451
29.775747,7.1143791
29.883223,7.120915
29.990921,7.124183
30.098841,7.124183
30.206982,7.1143791
30.315344,7.1372549
30.423928,7.1339869
30.532734,7.1078431
30.641761,7.1111111
30.75101,7.1339869
30.860481,7.1111111
30.970173,7.1143791
31.080086,7.1372549
31.190221,7.1437908
31.300578,7.1339869
31.411156,7.1470588
31.521956,7.1601307
31.632977,7.1372549
31.74422,7.1111111
31.855685,7.1372549
31.967371,7.1535948
32.079278,7.120915
32.191408,7.1437908
32.303758,7.1372549
32.416331,7.130719
32.529125,7.1176471
32.64214,7.1111111
32.755377,7.1176471
32.868836,7.0980392
32.982516,7.0816993
33.096417,7.0816993
33.210541,7.0784314
33.324886,7.0980392
33.439452,7.0915033
33.55424,7.1078431
33.669249,7.120915
33.784481,7.1176471
33.899933,7.1176471
34.015607,7.1045752
34.131503,7.127451
34.247621,7.1143791
34.363959,7.127451
34.48052,7.1405229
34.597302,7.127451
34.714306,7.1176471
34.831531,7.1176471
34.948978,7.1045752
35.066646,7.1078431
35.184536,7.1045752
35.302647,7.0980392
35.42098,7.1111111
35.539535,7.0915033
35.658311,7.1111111
35.777309,7.0947712
35.896528,7.0980392
36.015969,7.1045752
36.135631,7.1143791
36.255515,7.1111111
36.375621,7.1143791
36.495948,7.1143791
36.616496,7.1045752
36.737266,7.0882353
36.858258,7.0915033
36.979472,7.1045752
37.100907,7.0980392
37.222563,7.1111111
37.344441,7.1078431
37.466541,7.1078431
37.588862,7.1111111
37.711405,7.1339869
37.834169,7.120915
37.957155,7.1143791
38.080362,7.1143791
38.203791,7.130719
38.327442,7.1437908
38.451314,7.120915
38.575408,7.1503268
38.699723,7.1405229
38.82426,7.124183
38.949018,7.127451
39.073998,7.127451
39.199199,7.1732026
39.324623,7.1339869
39.450267,7.124183
39.576133,7.1176471
39.702221,7.1176471
39.828531,7.1143791
39.955061,7.1176471
40.081814,7.130719
40.208788,7.1045752
40.335984,7.120915
40.463401,7.1078431
40.591039,7.1045752
40.7189,7.0882353
40.846982,7.120915
40.975285,7.1176471
41.10381,7.1176471
41.232557,7.127451
41.361525,7.120915
41.490714,7.1143791
41.620126,7.1045752
41.749758,7.130719
41.879613,7.127451
42.009689,7.1339869
42.139986,7.1470588
42.270505,7.1372549
42.401246,7.1143791
42.532208,7.1143791
42.663392,7.0947712
42.794797,7.1078431
42.926424,7.0882353
43.058273,7.1078431
43.190343,7.124183
43.322634,7.1176471
43.455147,7.120915
43.587882,7.1176471
43.720838,7.1176471
43.854016,7.0882353
43.987416,7.1339869
44.121037,7.1078431
44.254879,7.1339869
44.388943,7.120915
44.523229,7.1111111
44.657736,7.130719
44.792465,7.1111111
44.927415,7.1437908
45.062587,7.124183
45.197981,7.1143791
45.333596,7.1143791
45.469433,7.1143791
45.605491,7.0915033
45.741771,7.124183
45.878272,7.127451
46.014995,7.1437908
46.151939,7.1013072
46.289105,7.120915
46.426493,7.120915
46.564102,7.130719
46.701933,7.1437908
46.839985,7.1601307
46.978259,7.1437908
47.116754,7.127451
47.255471,7.1405229
47.39441,7.1470588
47.53357,7.124183
47.672952,7.1339869
47.812555,7.1405229
47.95238,7.1405229
48.092426,7.1503268
48.232694,7.1764706
48.373183,7.2058824
48.513895,7.1928105
48.654827,7.1699346
48.795981,7.1666667
48.937357,7.1405229
49.078954,7.1437908
49.220773,7.1437908
49.362814,7.1895425
49.505076,7.127451
49.647559,7.1862745
49.790265,7.1699346
49.933191,7.1699346
50.076339,7.1437908
50.219709,7.124183
50.363301,7.127451
50.507114,7.127451
50.651148,7.1960784
50.795404,7.1339869
50.939882,7.120915
51.084581,7.120915
51.229502,7.120915
51.374644,7.130719
51.520008,7.1503268
51.665594,7.1601307
51.811401,7.1568627
51.95743,7.1405229
52.10368,7.1601307
52.250151,7.1372549
52.396845,7.1601307
52.54376,7.120915
52.690896,7.1339869
52.838254,7.1111111
52.985834,7.1111111
53.133635,7.1111111
53.281658,7.124183
53.429902,7.124183
53.578368,7.1143791
53.727055,7.1470588
53.875964,7.1405229
54.025095,7.1568627
54.174447,7.1339869
54.32402,7.1797386
54.473816,7.1470588
54.623832,7.1503268
54.774071,7.1470588
54.924531,7.127451
55.075212,7.1601307
55.226115,7.1437908
55.37724,7.1405229
55.528586,7.1666667
55.680154,7.1372549
55.831943,7.1339869
55.983954,7.1405229
56.136186,7.1568627
56.28864,7.1405229
56.441316,7.1601307
56.594213,7.2254902
56.747332,7.1568627
56.900672,7.1437908
57.054234,7.1339869
57.208017,7.1437908
57.362022,7.1895425
57.516249,7.1568627
57.670697,7.1699346
57.825366,7.1797386
57.980258,7.1797386
58.13537,7.2320261
58.290705,7.1601307
58.446261,7.2124183
58.602038,7.2026144
58.758037,7.1928105
58.914258,7.1895425
59.0707,7.1960784
59.227364,7.2222222
59.384249,7.2091503
59.541356,7.1666667
59.698684,7.1568627
59.856234,7.1862745
60.014006,7.130719
60.171999,7.1535948
60.330214,7.1405229
60.48865,7.245098
60.647308,7.1960784
60.806187,7.1372549
60.965288,7.2647059
61.124611,7.1732026
61.284155,7.1928105
61.44392,7.2091503
61.603908,7.2026144
61.764116,7.1797386
61.924547,7.245098
62.085199,7.2352941
62.246072,7.2058824
62.407167,7.2091503
62.568484,7.1993464
62.730022,7.2908497
62.891782,7.2777778
63.053763,7.2418301
63.215966,7.2124183
63.37839,7.2973856
63.541036,7.2287582
63.703904,7.1830065
63.866993,7.1993464
64.030304,7.2254902
64.193836,7.1732026
64.35759,7.1535948
64.521565,7.2058824
64.685762,7.1699346
64.850181,7.2091503
65.014821,7.1633987
65.179682,7.1764706
65.344765,7.1993464
65.51007,7.1993464
65.675597,7.248366
65.841344,7.248366
66.007314,7.2287582
66.173505,7.248366
66.339918,7.2222222
66.506552,7.1830065
66.673407,7.2222222
66.840485,7.2908497
67.007784,7.2647059
67.175304,7.3823529
67.343046,7.2941176
67.51101,7.2843137
67.679195,7.251634
67.847601,7.1699346
68.01623,7.2124183
68.185079,7.3202614
68.354151,7.3104575
68.523444,7.4738562
68.692958,7.4117647
68.862694,7.3823529
69.032652,7.4411765
69.202831,7.3300654
69.373232,7.3006536
69.543854,7.2875817
69.714698,7.3366013
69.885764,7.3202614
70.057051,7.248366
70.228559,7.2385621
70.400289,7.3039216
70.572241,7.3431373
70.744414,7.3627451
70.916809,7.3006536
71.089426,7.3137255
71.262264,7.2745098
71.435323,7.3169935
71.608604,7.3496732
71.782107,7.3333333
71.955831,7.2843137
72.129777,7.3398693
72.303944,7.254902
72.478333,7.251634
72.652944,7.2941176
72.827776,7.2843137
73.002829,7.2614379
73.178105,7.2875817
73.353601,7.2810458
73.52932,7.254902
73.70526,7.3235294
73.881421,7.2777778
74.057804,7.3071895
74.234409,7.2254902
74.411235,7.1895425
74.588283,7.2320261
74.765552,7.2091503
74.943043,7.2385621
75.120755,7.245098
75.298689,7.3202614
75.476845,7.248366
75.655222,7.3496732
75.83382,7.3398693
76.012641,7.2581699
76.191682,7.3496732
76.370946,7.2908497
76.550431,7.3039216
76.730137,7.3202614
76.910065,7.2777778
77.090215,7.372549
77.270586,7.379085
77.451179,7.4901961
77.631993,7.3954256
77.813029,7.5751626
77.994286,7.4281054
78.175765,7.5130719
78.357466,7.6078431
78.539388,7.5424837
78.721532,7.5326797
78.903897,7.5620915
79.086484,7.5
79.269292,7.5915025
79.452322,7.4673211
79.635574,7.771241
79.819047,7.7810458
80.002742,7.7843137
80.186658,7.6830073
80.370796,7.7745098
80.555155,7.8137255
80.739736,7.9640523
80.924538,7.9673203
81.109563,8.0588235
81.294808,8.2483652
81.480275,8.1797386
81.665964,8.1797386
81.851874,8.2679739
82.038006,8.2614379
82.22436,8.1111111
82.410935,8.0849673
82.597731,7.980393
82.784749,8.2418293
82.971989,8.127451
83.15945,7.9379085
83.347133,7.8398693
83.535038,7.8496732
83.723164,8.019607
83.911511,7.8790858
84.10008,8.2058816
84.288871,8.2320269
84.477883,8.4477116
84.667117,8.2647067
84.856572,8.2810458
85.046249,8.3300654
85.236148,8.405228
85.426268,8.2679739
85.616609,8.1895433
85.807172,8.2647051
85.997957,8.1437916
86.188964,8.2647051
86.380191,8.1862745
86.571641,8.1339869
86.763312,8.0555572
86.955204,8.4607827
87.147319,8.3496732
87.339654,8.2973856
87.532211,8.228759
87.72499,8.3856201
87.917991,8.1960792
88.111213,8.2843137
88.304656,8.2712426
88.498321,8.5098023
88.692208,8.2549028
88.886316,8.2091503
89.080646,8.0882361
89.275197,8.1830065
89.46997,8.3496724
89.664965,8.3627451
89.860181,8.3725482
90.055618,8.0718962
90.251277,8.0849673
90.447158,8.1764706
90.64326,8.2712402
90.839584,7.9379109
91.03613,8.4803898
91.232897,8.2745114
91.429885,8.4673187
91.627095,8.1535964
91.824527,8.2189542
92.02218,8.3300638
92.220055,8.0326813
92.418152,8.1143783
92.61647,7.9346413
92.815009,8.1045752
93.01377,8.2254894
93.212753,8.1503268
93.411957,8.0653595
93.611383,8.0098047
93.81103,8.1078415
94.010899,7.8431389
94.210989,8.0522868
94.411301,8.0359485
94.611835,8.1633987
94.81259,8.1993456
95.013567,8.078433
95.214765,8.3366005
95.416185,8.4182999
95.617827,8.379085
95.81969,8.2450988
96.021774,8.2385621
96.22408,8.2320261
96.426608,8.1535948
96.629357,8.1601307
96.832328,8.2647051
97.03552,8.2614379
97.238934,8.1862745
97.44257,8.0326805
97.646427,8.0424837
97.850506,7.9901977
98.054806,8.2483636
98.259327,7.947714
98.464071,7.996732
98.669036,8.1143783
98.874222,7.9705898
99.07963,8.1764682
99.28526,7.7451012
99.491111,8.1405205
99.697184,8.0490204
99.903478,8.1633987
100.10999,8.271241
100.31673,8.1568643
100.52369,8.3856177
100.73087,7.9542508
100.93827,8.068629
101.1459,8.6143759
101.35374,8.3562123
101.56181,8.8137239
101.7701,8.8954232
101.97861,8.5457532
102.18734,8.630719
102.39629,8.6437924
102.60547,9.0751618
102.81486,9.2352949
103.02448,9.4869281
103.23432,9.725491
103.44438,10.12745
103.65466,10.326798
103.86517,10.620913
104.07589,10.506537
104.28684,10.522879
104.49801,11.147058
104.7094,11.55882
104.92101,11.127458
105.13284,12.251624
105.3449,11.333339
105.55718,11.607842
105.76967,11.77451
105.98239,11.908495
106.19533,11.738562
106.4085,11.62745
106.62188,11.401966
106.83549,12.310453
107.04931,12.29739
107.26336,13.281036
107.47763,12.467327
107.69213,12.990193
107.90684,12.960784
108.12178,12.888892
108.33693,13.418296
108.55231,13.013073
108.76791,12.931375
108.98373,13.313723
109.19978,13.205883
109.41604,13.179741
109.63253,13.581693
109.84923,12.888891
110.06616,12.640528
110.28332,13.330061
110.50069,13.330069
110.71828,13.856203
110.9361,13.267975
111.15413,12.781051
111.37239,13.300656
111.59087,14.212412
111.80958,13.973858
112.0285,13.885616
112.24764,13.107853
112.46701,13.901956
112.6866,13.996729
112.90641,13.669935
113.12644,13.228765
113.34669,13.797379
113.56717,13.428103
113.78786,12.869288
114.00878,13.516338
114.22992,13.993459
114.45128,13.594771
114.67286,13.173207
114.89467,13.36928
115.11669,13.46732
115.33894,13.669933
115.56141,13.709149
115.7841,13.473855
116.00701,13.091511
116.23014,13.924827
116.4535,13.258182
116.67707,14.395412
116.90087,13.650328
117.12489,13.258179
117.34913,14.114379
117.5736,14.875806
117.79828,13.921573
118.02318,13.581703
118.24831,13.816995
118.47366,14.245092
118.69923,13.836601
118.92502,13.460794
119.15104,14.343128
119.37727,13.980391
119.60373,13.323541
119.83041,14.196072
120.05731,14.124186
120.28443,14.431368
120.51177,14.055559
120.73934,14.117649
120.96712,14.339869
121.19513,14.584969
121.42336,14.94444
121.65181,14.633989
121.88048,14.565359
122.10938,14.532678
122.33849,14.261441
122.56783,14.418296
122.79739,13.859488
123.02717,14.650317
123.25717,14.176482
123.48739,15.045739
123.71784,14.326801
123.9485,14.019611
124.17939,14.143791
124.4105,14.176474
124.64183,14.581691
124.87338,14.094776
125.10516,14.120909
125.33716,13.346422
125.56937,14.588221
125.80181,14.062092
126.03447,13.552288
126.26735,12.99347
126.50046,13.16667
126.73378,13.74836
126.96733,13.640526
127.2011,13.882353
127.43509,14.209146
127.6693,14.013073
127.90373,14.03268
128.13839,14.133987
128.37326,14.150322
128.60836,13.702619
128.84368,13.79084
129.07922,12.879099
129.31498,13.562088
129.55097,13.954239
129.78717,13.366023
130.0236,13.941175
130.26025,14.310446
130.49712,13.457521
130.73421,13.202621
130.97152,13.66666
131.20906,13.486922
131.44682,12.65034
131.68479,13.254896
131.92299,13.274503
132.16141,12.526153
132.40006,12.67648
132.63892,13.83659
132.87801,13.849665
133.11732,13.114389
133.35684,13.356208
133.59659,13.401958
133.83657,13.176471
134.07676,13.052298
134.31718,13.954234
134.55781,13.39543
134.79867,13.336605
135.03975,13.630713
135.28105,13.264709
135.52258,13.202621
135.76432,13.732018
136.00629,13.43791
136.24847,13.343136
136.49088,13.124188
136.73351,13.349672
136.97637,13.398693
137.21944,13.437908
137.46274,13.457512
137.70625,12.98693
137.94999,12.74837
138.19395,12.901963
138.43814,13.264706
138.68254,13.647048
138.92716,13.006546
139.17201,13.323524
139.41708,13.130727
139.66237,13.633977
139.90788,13.316989
140.15361,12.584982
140.39957,13.137245
140.64574,12.888889
140.89214,12.656868
141.13876,12.813724
141.3856,12.852944
141.63266,13.068626
141.87995,13.176473
142.12745,13.464044
142.37518,13.120917
142.62313,12.95425
142.8713,12.918299
143.11969,12.7255
143.3683,13.303919
143.61714,13.679729
143.86619,13.339876
144.11547,13.56209
144.36497,13.627445
144.61469,13.218965
144.86463,13.663396
145.1148,13.862745
145.36518,14.003258
145.61579,13.372555
145.86662,13.189555
146.11767,14.00652
146.36894,13.627464
146.62044,14.215674
146.87215,13.86275
147.12409,13.856212
147.37625,14.078435
147.62863,14.549007
147.88123,14.098039
148.13405,13.663397
148.38709,13.169946
148.64036,13.519616
148.89385,14.40194
149.14756,13.836611
149.40149,13.983657
149.65564,13.905229
149.91001,13.866011
150.16461,13.732031
150.41943,13.944443
150.67447,14.075159
150.92973,13.924838
151.18521,13.849672
151.44091,13.620915
151.69683,13.352944
151.95298,13.330065
152.20935,13.241843
152.46594,14.01305
152.72275,13.235309
152.97978,13.467309
153.23704,12.924835
153.49451,12.267993
153.75221,12.888886
154.01013,13.29411
154.26827,13.228757
154.52663,13.098042
154.78522,13.189535
155.04402,12.807188
155.30305,12.307211
155.5623,13.16665
155.82177,12.973855
156.08146,12.712429
156.34137,13.104559
156.6015,12.473871
156.86186,12.735289
157.12244,12.643793
157.38324,12.70589
157.64426,13.202596
157.9055,12.571911
158.16696,12.885619
158.42865,13.058814
158.69056,12.673209
158.95269,12.686267
159.21504,12.290863
159.47761,12.676471
159.7404,13.042477
160.00342,13.029398
160.26665,12.22224
160.53011,12.441176
160.79379,12.650323
161.05769,12.617646
161.32181,12.552295
161.58616,12.911764
161.85072,13.222208
162.11551,12.699363
162.38052,13.114362
162.64575,12.565371
162.9112,12.656859
163.17688,12.506543
163.44277,12.732026
163.70889,12.957508
163.97523,12.741836
164.24179,12.84314
164.50857,13.120906
164.77557,12.915041
165.0428,13.176463
165.31024,13.016359
165.57791,13.879071
165.8458,14.003271
166.11391,14.294103
166.38224,13.862755
166.6508,13.957523
166.91957,14.372549
167.18857,14.797376
167.45779,14.735289
167.72723,14.421581
167.99689,14.745087
168.26677,14.506517
168.53688,13.317016
168.80721,13.245082
169.07775,12.372577
169.34852,12.869283
169.61952,13.473834
169.89073,12.964064
170.16216,13.045743
170.43382,12.696084
170.7057,12.624185
170.97779,12.611108
171.25012,12.460808
171.52266,13.444425
171.79542,13.542474
172.06841,13.209149
172.34161,12.800673
172.61504,13.297374
172.88869,13.267987
173.16256,13.81371
173.43666,13.607846
173.71097,13.519619
173.98551,13.957502
174.26027,13.735305
174.53525,14.003255
174.81045,13.660153
175.08587,14.294089
175.36151,13.634003
175.63738,13.656877
175.91347,14.294102
176.18977,14.261428
176.46631,13.800665
176.74306,13.800663
177.02003,14.222211
177.29723,14.140516
177.57464,13.764707
177.85228,13.447719
178.13014,13.379094
178.40822,13.699329
178.68652,13.287591
